gname,alias,ra,dec,glong,glat,plx,e_plx,mux_med,mux_std,muy_med,muy_std,vlsr_med,vlsr_std,x_mode,x_halfhpd,y_mode,y_halfhpd,z_mode,z_halfhpd,R_mode,R_halfhpd,Upec_mode,Upec_halfhpd,Vpec_mode,Vpec_halfhpd,Wpec_mode,Wpec_halfhpd,is_tooclose,is_outlier
G043.89-00.78,G043.89-0.78,288.60996083333333,9.376824444444443,43.890437146644295,-0.7844063956407018,0.134,0.013000000000000001,-3.112854621353999,0.15106604201751536,-5.355825814231663,0.21128374004804448,51.955869556294864,3.0204343611296465,5.051247500610771,0.5036668669639184,2.893101662822607,0.5235751004430489,-0.10043222352203457,0.015117928514422736,5.784205703596233,0.1712051577256175,-10.903733922264472,9.001180409991095,-17.148231720671273,8.936111287120747,16.813298994306862,6.095657083708711,0,0
G045.07+00.13,G045.07+0.13,288.34184458333334,10.848148888888893,45.071158962957035,0.13234463759873824,0.129,0.006999999999999999,-3.205589759691381,0.26015884631107916,-6.1102217889293815,0.26105152030153306,59.01068661529635,4.980589165833234,5.431967081311663,0.297268097852291,2.738955000094112,0.2997238828900386,0.019959893177882212,0.01150727921428376,6.073380234004902,0.13219512953503276,9.220218827769216,9.87589146456618,3.007694622667877,10.433185495052058,8.499995015173319,9.640867154617833,0,0
G045.45+00.06,G045.45+0.05,288.5886075,11.154408888888893,45.45486514647116,0.05996026424078869,0.11900000000000001,0.017,-2.346957502795393,0.3777057383713257,-5.99822128368452,0.5373468435492281,54.89839215304758,6.949517234379669,5.666190304937862,0.867866781824123,2.600400172446265,0.853474843044836,0.01291895079967726,0.012553588609274507,6.147083403347279,0.44855250255261936,-9.462354842892765,20.05347655733364,-4.463596875992408,18.099503148610303,-19.153829829508425,17.69389195621072,0,0
G045.49+00.12,G045.49+0.12,288.54731375000006,11.218436111111114,45.49274981854153,0.12557457025306218,0.14400000000000002,0.024,-2.6202677317393226,0.16772740156885566,-5.609859562475387,0.16097930175535655,57.962095168941346,2.9939313270374552,4.716668588531013,0.8122170727624973,3.5466818236345476,0.8002665593497689,0.016874127297790475,0.011273980377530024,5.889348740144883,0.18388959193109544,-6.078785776095479,11.318783967307525,-9.306153771429614,9.928500276911421,-1.287169529497696,5.934161299914642,0,0
G045.80-00.35,G045.80-0.35,289.12949791666665,11.269995833333335,45.804085794663436,-0.3558613706076123,0.13699999999999998,0.023,-2.519793145757543,0.17062403863419107,-6.0732176234609145,0.2739531820275886,64.08775972061915,5.028739466759201,4.987778795641397,0.8737556903397454,3.335339155141427,0.8547462695257417,-0.04142367686688289,0.01411226455400344,5.946603707651262,0.25181815200012014,1.213235892654538,13.03980028863326,1.3829352646499444,13.510752744137923,-11.693276760820588,7.873699637243067,0,0
G046.25-01.47,G046.26-1.48,290.35473333333334,11.144775,46.2560677409915,-1.4765490403291517,0.121,0.015,-3.0386096364185198,0.22034070548888632,-5.83731091138376,0.2848215848072743,27.963386154706622,10.103196955885943,5.657677345721984,0.7346405037504993,2.7577416458432227,0.7046732538979854,-0.20550213575336718,0.029333440571083336,6.247172330027613,0.37592875024770134,7.671275158453227,11.145548310720216,-22.73193154979655,18.885168325901933,5.899771701825642,9.468105566380238,0,0
G048.60+00.02,G048.61+0.01,290.1298999999999,13.923669444444444,48.60614182320978,0.02304040594740876,0.09300000000000001,0.005,-2.8889107475743954,0.1300542889859827,-5.504291387970376,0.1291663734086185,18.074438277835903,4.99133033129888,8.046438061003537,0.4308995787498042,1.0904670010928945,0.38051921280693507,0.0037466342531711494,0.01604442961766583,8.109354134141666,0.374758712092119,-5.493173749595286,6.468275038849262,12.66832464688062,14.67181195655621,5.372146199917406,6.7790580174323445,0,1
G048.99-00.29,G048.99-0.30,290.608895,14.110870277777776,48.990016161571475,-0.29892431112746737,0.17800000000000002,0.017,-2.2021527828438163,0.4811840683309793,-5.84589050822596,0.6335298899132197,66.96611191559694,9.964609831276253,4.1699805195887425,0.4024145500191523,4.582717511457455,0.3526635334058166,-0.025976286791140536,0.010892318431666926,6.182742297570267,0.03519485985096349,1.659240568343094,17.500414144844562,4.241593363672159,12.284919668434895,-14.056283238757949,14.157556903142329,0,0
G049.04-01.07,G049.04-1.07,291.3427099999999,13.788756944444444,49.04295089743425,-1.07875983785717,0.16399999999999998,0.022000000000000002,-3.2316176698357313,0.23133496447731228,-6.415060965875064,0.42298157585446716,38.059002161546175,4.991816906967929,4.436665182333631,0.616536396730375,4.327366912615288,0.535485360436285,-0.10926421747259772,0.019437097546933346,6.198509645482866,0.08697324760484104,26.598833649081225,11.546826933247816,-19.909827314395805,11.338644572590209,2.9389226515078377,8.489276866781346,0,0
G049.19-00.33,G049.19-0.34,290.7407104166667,14.269439722222225,49.19012136303167,-0.3367997694748615,0.19699999999999998,0.008,-3.0789540433385456,0.4028937467156404,-5.497201176635029,0.3997360756483116,66.98448709319348,5.097274174663567,3.8354313636940986,0.15664589567236664,4.874177810440354,0.13795814334468748,-0.026716667103856465,0.010187856543458225,6.201800423918848,0.02443325580887956,6.925455364004051,10.105285736509622,5.918067777425538,8.723677481796317,11.345900355984078,9.82198358053685,0,0
G049.26+00.31,G049.26+0.31,290.18690458333333,14.640795555555556,49.26516263412598,0.3111684123493835,0.113,0.016,-2.729195012160611,0.147721082434403,-5.853233793120506,0.19144771721862966,0.03389575966525504,5.020392145056338,6.61373203335238,0.929247479992771,2.477151179420747,0.8003189487011153,0.04702715871327626,0.01515078864814063,6.800602725431443,0.5639283059202924,14.366969239449737,7.486623252276392,-33.39121622169019,22.337909038818182,-5.983180219848158,7.169075395841306,0,1
G049.34+00.41,G049.34+0.41,290.1351966666667,14.762608333333334,49.3492037302176,0.4125450895850877,0.24100000000000002,0.031,-2.3554106292052883,0.2578292196121903,-5.5928013222175466,0.32445319652478477,68.03272350407971,5.0441321347167225,3.047614015989885,0.4006624194133921,5.557142688223785,0.34673707314505364,0.033517060475418775,0.010577681819969171,6.298287462605028,0.09176386378688806,14.423354788934432,8.339170098817384,10.629564875452196,8.843379164485272,-2.2689833982502634,5.73498335417416,0,0
G049.48-00.38,W51M,290.9327916666666,14.508194444444444,49.488453801909856,-0.3880043314490998,0.185,0.01,-2.6381257800886617,0.2039660644020447,-5.103357281466185,0.19765131735234204,58.03329405503064,4.038487477701863,4.093865791351613,0.22099837992760296,4.695755857309502,0.19133647061366643,-0.0342153793801076,0.010552085201698758,6.224173696773907,0.024116021228866913,-9.339166860365022,6.393474639553746,-2.658219197049867,8.166714893153703,4.391324153653041,5.270054964388257,0,0
G049.59-00.24,G049.59-0.24,290.86086166666666,14.671376388888886,49.59936101332457,-0.24953430172254354,0.218,0.009000000000000001,-2.248310418799228,0.23906468739722797,-6.121697823260899,0.24413715417108914,62.997344222177865,4.951525239123386,3.4740467193159876,0.14492299606280246,5.219323450146947,0.12629058930204096,-0.017561380381801002,0.010013507029348294,6.269245899600618,0.031674675780473116,14.946162126797747,5.719425230258392,1.0299729782197566,8.667053299706721,-11.333966984050818,5.356909418192718,0,0
G052.10+01.04,G052.10+1.04,290.90550499999995,17.4862325,52.10051753542083,1.0427643128815771,0.165,0.013000000000000001,-2.761465327878155,1.3866976332878853,-5.847084026530121,1.4065571615411026,42.69894907391431,40.45817092032837,4.728483500717505,0.3827899433280839,4.496495414481045,0.3003050456379066,0.11141014890921526,0.014138207582062273,6.509882358028895,0.0725920088107741,10.680406435134273,40.58465500184103,-13.929115957730403,41.42259154609376,-2.730212632845536,40.55946069644227,0,0
G054.10-00.08,G054.10-0.08,292.9533241666666,18.71586,54.109868434719026,-0.08126041992041072,0.231,0.031,-3.1302012052135355,0.5784171144081529,-5.574747786140202,0.6067466650489376,39.99896377171521,4.993540896806819,3.4003621558374983,0.4684041780300152,5.712556621592316,0.33952686553873823,-0.0030155390647647468,0.010548081727151605,6.6418369114393245,0.04267158571353846,10.420567458433062,12.815655127256683,-8.768030359896052,8.873301572598738,9.955056232508149,12.24207762653031,0,0
G055.37+00.18,IRAS19312,293.3510125,19.948791666666665,55.37072374786133,0.18554369847933413,0.263,0.05,-2.63116821019936,1.0007669278960112,-6.750172185303487,1.010532669507989,35.97932194014791,7.002161822641773,2.92027736233156,0.5763250223894314,6.168927190542629,0.4025355806577613,0.015085540952673171,0.010791341450272149,6.756008990471574,0.07441308542530134,24.30110879281058,18.73887278051157,-11.264505838799806,10.647212306498492,-10.188339476834713,18.996787017453997,0,0
G056.09+02.09,K3-35,291.93342916666666,21.500955555555556,56.09606157555446,2.093703472898855,0.26,0.04,-3.339469750738374,0.10014701115237791,-5.9313161637318395,0.07000607689579058,26.006654381751737,5.005533594821348,3.011028763608956,0.49075688218020996,6.160730750485755,0.33130031087054057,0.13966161206107905,0.02434120305549347,6.813984284802516,0.05565880899257403,17.82992721338539,2.2690813943723693,-20.502599117631643,8.909274743537415,10.298364692928597,1.9189918374221513,0,1
G058.77+00.64,G058.77+0.64,294.70469541666665,23.144501388888887,58.774782840801315,0.6441243423890506,0.299,0.04,-2.6986895007474914,0.3368331185730995,-6.0979144875226545,0.3813109175196049,32.978970106069184,2.994448220111309,2.734913931384126,0.3813350978047807,6.508534429801379,0.23399209311600044,0.04290723836307627,0.01179189109289245,7.026939996819333,0.0562584432368598,15.85669079737542,6.185399239475857,-6.078521494720704,7.7303977571281415,-2.335309562621614,5.841904638970654,0,0
G059.47-00.18,G059.47-0.18,295.8681266666666,23.345145,59.47786832029194,-0.18574369789614975,0.535,0.024,-1.844896387095773,1.2309240824731846,-6.60050436550153,1.196649325528668,25.982212048396505,3.015607853538819,1.6099800329279952,0.07390441928467784,7.226692419139586,0.052868620722577475,-0.004154589618115961,0.01058963044204426,7.405937972593157,0.038924815475695596,15.818420369285523,10.444755143079284,-5.122150537625963,8.390806267319322,-6.203225900390983,10.983957200130018,0,0
G059.78+00.06,G059.78+0.06,295.79686,23.734241666666673,59.78279539322432,0.06462548893528905,0.46299999999999997,0.02,-1.5079163430532843,0.5273903473867797,-5.122835791201295,0.5060849566809593,23.100554029089515,4.920106996365346,1.8643501674109095,0.08156842995855951,7.08549699968178,0.05579280310258827,0.004744805341182778,0.010543945683897762,7.327149206196763,0.03785484232142089,0.11823002257602866,5.526434985658674,-5.0753936073972525,8.681802815774313,-5.76555275385088,5.423244377842579,0,0
G059.83+00.67,G059.83+0.67,295.24705750000004,24.078938055555557,59.83284558256524,0.6720377042899001,0.242,0.013999999999999999,-2.9079723956665573,0.2611746150482118,-6.118449380780664,0.26039218435641576,33.99411873522535,3.0052049815768243,3.553499661680851,0.20934062727545122,6.111255297149026,0.12466375097625271,0.05160212510623426,0.01138331979867057,7.079498568003972,0.025961603754896867,16.51823196921601,5.454891769209477,-1.913503166387521,7.656002707689375,-1.4646964566047025,5.188757637745233,0,0
G060.57-00.18,G060.57-0.18,296.46872875,24.29534361111111,60.575485462035,-0.1866045916230899,0.121,0.015,-3.2578588161290316,0.14877157667701568,-5.659704119813008,0.15069014652735324,3.9374988248345373,4.978098415767305,6.852779429081975,0.8858660705591381,4.311534155966401,0.5013785157871178,-0.021904169903358015,0.01600979114225054,8.062566234625827,0.502362645636325,16.8312991307496,6.085005449038084,11.745688811945556,20.484435834172988,7.230697272031538,6.062058198008815,0,0
G069.54-00.97,ON1,302.53779166666664,31.526652777777773,69.54015475880628,-0.9755753368750332,0.406,0.013000000000000001,-3.1829421268675624,0.3996763676956072,-5.220842921953361,0.40269298945025167,11.997121073478112,5.011481483896477,2.2980326440965744,0.07456749401053964,7.315548386253829,0.04088923734019945,-0.038154825452873124,0.011246007380954104,7.667392392127942,0.028210791808159552,6.84005756410834,4.980010299216338,-8.12910190230362,8.74898903705915,6.116969987072643,4.756590029518062,0,0
G070.18+01.74,G070.18+1.74,300.22703083333334,33.52450666666666,70.18112987671326,1.7402339351279177,0.156,0.016,-2.818173364627029,0.157508375338558,-5.165588798009393,0.18975823309118214,-23.0590660148761,5.072299224641163,5.931545598565901,0.6250814754989271,6.06900705152248,0.2269064209484455,0.19311840302379185,0.02471821876943106,8.432930867316045,0.2795952842984377,11.321715910277582,5.996887304670516,-15.124107186502883,12.737095582009362,-2.925623982426046,5.3581750841026405,0,0
G071.31+00.82,IRAS20056+3350,301.8802470833333,33.994858611111106,71.31267658176284,0.8288975030782504,0.213,0.027999999999999997,-2.6084640816318507,0.686786949567909,-5.644853386869578,0.5981712026048055,8.959858213833211,5.079557530032314,4.287361424846485,0.5896993657159826,6.70851016570893,0.2023513156653678,0.0711705795789096,0.01571460218457546,7.958291199048421,0.1546832655119008,5.650014913868645,13.782156050377324,0.3942902306619729,11.040719896513377,-9.943043223171216,15.257267799267865,0,0
G071.52-00.38,G071.52-0.38,303.2412262499999,33.50752305555555,71.52200000846027,-0.3852512949367999,0.27699999999999997,0.026000000000000002,-2.476479304868252,0.2901184153915922,-4.967169894537959,0.2946005492137534,11.020621950285058,3.0197837715807663,3.4038377306584158,0.32261504531336027,7.034833547437283,0.11246652656855449,-0.021960057507195853,0.01211458247391584,7.814400838991692,0.05094787290725833,-5.612051867390022,5.544900303784704,-3.805985519921361,7.7187961293075364,-3.6006915319826085,5.163601222435181,0,0
G074.03-01.71,G074.04-1.71,306.2796054166667,34.83266472222223,74.03418534001557,-1.7140695758068842,0.629,0.017,-3.794967287852062,1.2973263378720041,-4.880093243418875,1.4963567029174623,4.9985500264901805,4.947081674083469,1.5259203469495697,0.04204878293521486,7.736483375736124,0.03149254116370237,-0.043130413793021745,0.011297732739434973,7.885382293914672,0.028823566943580126,9.235766765305065,10.975548787287574,-8.824197620011624,8.568939563544603,10.55931641015188,10.41499448177705,0,0
G075.29+01.32,G075.30+1.32,304.06671666666665,37.596058333333346,75.29661759400169,1.3238331091670008,0.10800000000000001,0.01,-2.3678666876275014,0.10924125335928898,-4.47933959904204,0.1685279160002395,-57.96460335142204,4.988142887676597,8.778861234926604,0.8289499602775772,5.8706269744712,0.2198977554633137,0.21602680775505206,0.027240074211983656,10.548832389457452,0.5721381822220897,11.945029351646665,6.482413313250462,1.9418910571526453,17.594019928984178,-16.79641619640752,6.292682116210843,0,0
G075.76+00.33,G075.76+0.34,305.4211916666667,37.4248,75.76094109745675,0.3398843021248017,0.285,0.022000000000000002,-3.0769480931992,0.5964037832632977,-4.558420045113527,0.602005252806753,-9.024760283070492,9.010622929432888,3.363299305129015,0.2664478221415061,7.314339743129937,0.07410904714941502,0.0247793429943747,0.012318512011385651,8.0646386100411,0.05697703730040882,1.1971867353662233,10.390731974627926,-16.10017714922781,11.705834143819619,6.86011619159256,9.96900311365257,0,0
G075.78+00.34,ON2N,305.4333833333333,37.443744444444434,75.78202617063077,0.34272075498874843,0.261,0.03,-2.782616394169837,0.5540965572483456,-4.643024786241314,0.5530410424203381,1.071008270412508,4.947204003566239,3.6495871524260535,0.4219839141122623,7.266802788461033,0.1114859845904066,0.026368455941829228,0.012734312522317132,8.11169084589428,0.09910941484476332,-3.8010012999207063,10.242420389698161,-4.824838448457307,9.180718309402323,2.354041518088806,10.418444143830955,0,0
G076.38-00.61,G076.38-0.62,306.85614666666663,37.38012777777778,76.38087891296179,-0.6177468789150884,0.77,0.053,-3.7089441856875514,2.9895308528430027,-3.7976626238114988,2.9934368789626733,-1.9760714589040598,5.038191813313831,1.2665227792727305,0.08839831794728947,7.872722746015105,0.03600248658405869,-0.007637940084495094,0.011341377283953895,7.974110800986534,0.02960116165659965,2.2413354075255683,18.68130126171038,-13.404421470083271,8.750575959009891,9.911500237197117,18.593695074008888,0,0
G078.88+00.70,AFGL2591,307.3534291666667,40.18877500000001,78.88664662758207,0.7089349067223036,0.3,0.024,-1.2071092124437295,0.7220865780883893,-4.788669739668908,0.6599616816006778,-6.0273585608220746,7.041791754791368,3.2564801732539976,0.2606825314928596,7.538275762552913,0.059125458917025586,0.046347206978723084,0.012785083392051883,8.212438455162786,0.06346623663140605,-11.963901869478214,11.04893858602221,-12.206573064218958,10.059512038761092,-21.77026046365937,11.448590896263596,0,0
G079.73+00.99,IRAS20290+4052,307.71113749999995,41.04098333333333,79.7357033468796,0.9904481658389028,0.737,0.062,-2.8516214956273243,0.7949861810889605,-4.13181986038423,1.0767888603976603,-3.0231321964627758,4.986519121728394,1.3460790886413943,0.1132585968340657,7.938369872111422,0.03563199486282098,0.029940366306862205,0.011593390450528724,8.047335226178424,0.028862391552684663,2.1714787945912875,6.542748889695998,-12.20266600271309,8.526616056834873,7.336419065485671,6.04725791680352,0,0
G079.87+01.17,G079.88+1.18,307.6214333333333,41.26489999999999,79.8768617101513,1.176948051856514,0.62,0.027000000000000003,-3.2128977153028,1.2967841647396547,-5.207909245906395,1.296571348129183,-4.9147644585864,10.05710180001727,1.586030498373827,0.06916069922882584,7.892787727290472,0.031861968479169445,0.039795219455049595,0.011550429264849081,8.04808384510922,0.02860501178478092,8.904199323141818,10.024370474123064,-13.282096341725321,12.299603339941694,4.591659522514043,10.013788302327104,0,0
G080.79-01.92,NMLCyg,311.60641666666663,40.1165,80.798358751203,-1.9209984018541382,0.62,0.047,-1.5536111293517334,0.5787746575047642,-4.59652549997654,0.5660210945666192,-3.065028099375923,3.0379364918248735,1.55926137950727,0.12345856412665168,7.915895614646393,0.035206019428596136,-0.04810557058136381,0.01223835316591405,8.075605922927116,0.029015991642159733,-1.9377720022498686,4.684989233464859,-10.965168899292955,7.685646064038108,-3.6220528616260914,4.600846120475897,0,0
G080.86+00.38,DR20,309.254,41.58213888888889,80.86148060638195,0.3832986489012765,0.687,0.038,-3.2917370892091666,0.7337933921121725,-4.829082436615105,0.7575506157914679,-2.9719081214566554,4.970036754097255,1.4283160168679236,0.08046471442500336,7.944491956642901,0.03214373033713924,0.016831403455122514,0.01150390090208835,8.073352364794092,0.02877223045893018,7.639068596330933,5.367038193257502,-9.989230774347334,8.475212643852844,6.466760438276026,5.287655589468544,0,0
G081.75+00.59,DR21A,309.7583041666666,42.41646944444445,81.75231069833808,0.5907472014271133,0.6659999999999999,0.035,-2.8328325418894336,0.4508001391719402,-3.7972759096992394,0.4695342138408221,-2.982148230167299,3.019992952669601,1.467675473161288,0.07824681396258859,7.957122842258255,0.03115285804771517,0.01802812694051508,0.011549608446911597,8.096307786699665,0.02886832445807297,-0.5679600652841224,3.627883366721975,-8.841845024707109,7.520309616732074,7.20756198619882,3.3334504340608073,0,0
G081.87+00.78,W75N,309.651775,42.62633333333334,81.87126092276698,0.7806425959270948,0.772,0.042,-1.977258113706696,0.49729545519616675,-4.1647666689651155,0.5091985050708531,6.978474470336179,2.998347259432382,1.2680689438961514,0.07129433321086576,7.993192387410145,0.030929469116048214,0.02430943256268752,0.011563773559214306,8.092772121785968,0.028877224450506667,-1.025797041735201,3.4129340536981765,-1.3863855465000192,7.5651468188504065,1.7248958829950336,3.219255455966005,0,0
G090.21+02.32,G090.21+2.32,315.5945875,50.05230805555554,90.21041884652507,2.3243263294043786,1.483,0.038,-0.7269901321021458,1.5581237376671062,-0.8817434999695023,1.6752864737882875,-2.8038247393453237,4.977908189320331,0.6733027482751274,0.01741266808033959,8.175661805183964,0.0291788609574839,0.03468506030803578,0.011603315775175843,8.203369281268053,0.02908810656378602,-3.6066870439984875,5.43199823701491,-7.383656795819732,8.51464599988016,7.315700138477824,5.218369208145424,0,0
G090.92+01.48,G090.92+1.48,317.30403541666664,50.017684444444455,90.92149156847276,1.4866391508876282,0.171,0.031,-2.9643437330190565,0.1993521824275785,-2.6118880157031863,0.27876837257398346,-70.04513317421382,5.007610457977034,5.479670093852459,1.049358640982172,8.267501025940504,0.03492360269907646,0.15358569408718162,0.03206117072491018,9.880070688727347,0.605443499829633,4.818599810565896,6.6117995912166645,-33.57283390187367,15.805740635416335,15.799244283713934,7.158981039843295,0,1
G092.67+03.07,G092.69+3.08,317.34054999999995,52.37696666666668,92.67110261250687,3.0711369069780137,0.613,0.02,-0.6938089356012287,1.409063081757469,-2.2218332895268804,1.4160016837163458,-4.767946580048351,10.008368205371768,1.6254513137676234,0.054345799637572134,8.250770186103294,0.02934634995587171,0.09385767120379088,0.012264603008164704,8.406827290565017,0.031306800320679784,-17.533025436347472,11.064710047276058,-8.155519613848355,12.206482034489728,-0.38474963061548095,11.099704983411932,0,0
G094.60-01.79,AFGL2789,324.99279208333326,50.23916499999999,94.60251907932413,-1.7961221860465215,0.221,0.013000000000000001,-3.4937749950303036,0.23000697089235805,-2.6492793079472428,0.22746264439359573,-42.99882679466327,3.0212978690049574,4.465371415814051,0.26767078146918877,8.539171486959859,0.03652719564386153,-0.13580355185149984,0.01712628390448389,9.633473370003497,0.14629287061844565,4.40114817435602,4.842138501407188,-7.553418902861438,8.164999923863027,16.339142115557056,5.012677048590341,0,0
G095.29-00.93,G095.29-0.93,324.9187870833333,51.34244666666667,95.29640928036793,-0.9369260916592836,0.20600000000000002,0.015,-2.7367155633672784,0.29829551446247116,-2.857187517060816,0.36520172051257016,-37.98982287971759,4.961621106861988,4.859367660542006,0.3542495122846123,8.622255878845047,0.04359782426073089,-0.07394269945958079,0.016441250041907086,9.851568676937392,0.20215827677081233,-6.658707770242916,7.231643567695036,-5.341025465205483,9.535825224277465,2.902525572167143,7.913908534982998,0,0
G097.53+03.18,G097.53+3.18,323.0518095833333,55.89713583333333,97.53059757689884,3.183713765506176,0.133,0.017,-2.9364369258769853,0.2890447311383523,-2.4788764880953558,0.2876102608536409,-73.09368818698485,5.001464946121902,7.1442819299392095,0.9444381171077207,9.13140950314435,0.1294216817454359,0.4079116645095435,0.05708895698216909,11.572808926055755,0.6845638515474866,10.400779283608266,8.29383379210973,6.318593204982989,17.573826681184922,8.93755044065523,10.425377950445785,0,0
G100.37-03.57,G100.37-3.57,334.04318791666657,52.35947583333334,100.37795140467924,-3.57843805063198,0.289,0.016,-3.6612057874529125,0.5970882012216396,-3.023025103119905,0.5952769792071773,-36.89593035918054,10.00397095198461,3.366393441751385,0.18940564370934876,8.80207525797632,0.04510551474146052,-0.21181939762789984,0.018587026943463966,9.41491517940325,0.10331896322602852,14.203524029804353,10.022562448839071,-3.6020903075167467,12.225315645510175,4.623076818609356,9.8957053297673,0,0
G105.41+09.87,G105.42+9.88,325.77700416666664,66.11537222222222,105.4153407995665,9.87819014043937,1.129,0.063,-0.2129742921031509,1.1963026085164326,-5.497998051851608,1.2055385234665588,-9.923641235924347,4.9371286167408535,0.8345682702123824,0.04628561062664238,8.415044715380548,0.03182212831802467,0.16037705834050223,0.014461124094718864,8.455028353597948,0.03373744678187407,8.282860801981895,5.20594154096165,-1.978690059602556,8.565986103225827,-11.77714688444049,5.17214859507448,0,0
G107.29+05.63,IRAS22198+6336,335.36136666666664,63.86053333333333,107.29814849705512,5.639738909923124,1.288,0.107,-2.4811556197155786,1.404977265785792,0.2991180181239955,1.4021501954290876,-10.968657883844292,4.9852777824008,0.7225121973674732,0.06147330482013508,8.40529959257317,0.035364863364910626,0.08141135055955503,0.013531343693712401,8.437766521108475,0.038568334323114684,4.888989998267679,5.531910207074904,-8.362039907750802,8.50204341704706,12.259029815052031,5.193045285042322,0,0
G108.18+05.51,G108.18+5.51,337.21421541666666,64.22811138888889,108.18440412713686,5.5187141741030175,1.092,0.018000000000000002,0.23950226962193122,1.1484608541304113,-2.273671933411059,1.2023999710362911,-10.993224515479753,2.9907663983189234,0.8652390354011673,0.014347260991811106,8.465978320880732,0.02956836344072933,0.09409680541133103,0.012104967710099071,8.51031563733685,0.029587131705191894,-1.3620920973319208,5.000962079001009,-7.191915105288025,7.613288605840143,-2.8499242955689006,5.262214892427718,0,0
G108.20+00.58,G108.20+0.58,342.38115624999995,59.928335,108.2075792542506,0.5885686601049679,0.22699999999999998,0.037000000000000005,-2.2578339086989248,0.5000708889202711,-1.0052718603131972,0.49816836036684864,-48.98107438346794,9.986885125905648,4.008478391176148,0.687088350666565,9.482950401330273,0.22709517528614143,0.05044172334317789,0.01771166111317288,10.278536267305574,0.47986803788551846,-10.462227115092091,11.526091517589812,-12.478752765595267,13.639844171590964,9.945858078707701,10.744055677997398,0,0
G108.42+00.89,IRAS22480+6002,342.49531666666667,60.29906944444443,108.42546195100171,0.8938797786704659,0.4,0.05,-2.588492959365262,0.5959353922248838,-1.91774461431149,0.49442757969278556,-50.92937215494246,5.03099339206971,2.3295755220897836,0.295632649707674,8.944512393580933,0.10322404840240651,0.04425314007047611,0.01448664313942638,9.229364969548506,0.173385690423979,12.825895417762773,6.848535590673233,-24.483338361026824,9.299742219669628,1.2772425682337385,6.327156747176348,0,1
G108.47-02.81,G108.48-2.80,345.6336666666667,56.964277777777774,108.47140082934065,-2.81828263849846,0.309,0.01,-3.135342467687966,0.49356584167400736,-2.7929037260875162,0.4585736027552819,-54.03272758504177,4.945338107815707,3.061394713570168,0.09928138080288518,9.203527235514082,0.04437039673777665,-0.15298879368204377,0.015134953104399204,9.699342029268811,0.06863577279259747,20.285377860830497,6.915486061219108,-12.540005297425388,8.844152860992429,-7.72677992392158,7.264978180325635,0,0
G109.87+02.11,G109.87+2.11,344.07523291666666,62.030433888888886,109.87114054361916,2.1142331144652298,1.228,0.024,-1.037587717153745,1.2935845929328802,-2.6250323748886117,1.3303104770944247,-7.001449708316556,5.056570113172846,0.7627179984739927,0.015060204314456482,8.453135081138562,0.029605064653557278,0.03780067875712245,0.011984243459775668,8.488884998628974,0.029882718657085583,3.9484985175113856,5.230674994078617,-1.383014558052146,8.495409159648448,-0.367040321930606,5.2105592028266585,0,0
G111.25-00.76,G111.25-0.77,349.0430916666667,59.92461,111.2556473204034,-0.7697600325004578,0.28,0.015,-2.6960138807576106,0.28020618686550636,-1.7523337700253263,0.3327281576941241,-39.983022141358234,3.0456463252255435,3.3028972946922908,0.17886553201928623,9.46436767578422,0.07513799223767315,-0.043133991045397384,0.015020065819188126,10.01618246952083,0.12708316103848016,1.2610660900157988,4.655166968543082,0.9481119836279639,7.692957800806713,-2.592905267826495,5.674148844130293,0,0
G115.05-00.04,PZCas,356.01367333333326,61.78949638888889,115.05817049311926,-0.04780508349368345,0.35600000000000004,0.04,-3.6973026815653953,0.7780357850834707,-1.9893419130270216,0.8046302932101633,-35.96477958922733,5.018340481840839,2.4894342595414676,0.2881932388646209,9.340339149457852,0.13718288454244654,0.0007772775878857607,0.014024235534464968,9.651882945756798,0.20601785976310527,16.12225191536936,8.843234118412845,8.070920604689853,11.203803433846412,-5.059568270845013,11.077839144200667,0,0
G121.29+00.65,L1287,9.197304166666664,63.48393333333334,121.29772769898064,0.6586746380665055,1.077,0.039,-0.8507506317207205,1.181445465068561,-2.3077196313333497,1.2404384820700105,-23.12780913527287,5.043014601740684,0.7896459258285186,0.02911567540393767,8.65735748965067,0.03414064332167577,0.01798687034048577,0.01228612650465431,8.694721755448775,0.03543696661127971,11.159090038374671,5.36028549124045,-11.408264280213864,8.532609887664202,-1.9916412502749452,5.527574876456731,0,0
G122.01-07.08,IRAS00420+5530,11.243320833333335,55.77988888888889,122.01613080261144,-7.080364464508809,0.46,0.02,-3.695747143856916,0.49192866840667887,-1.2447515410608498,0.4984571107678733,-49.937206455951355,5.026722125271431,1.823224777074539,0.08069414063713409,9.324381287092335,0.058155064901836084,-0.26414461764508324,0.01808832428061123,9.49640162849621,0.07100565609436593,29.641635955939527,5.2776703605115145,-5.091067854946605,8.249759019141335,3.220111952583647,5.242591297301167,0,0
G123.06-06.30,NGC281,13.10292,56.564035277777776,123.06687111330831,-6.307458387127732,0.355,0.03,-2.7928921346498274,0.6166948648499591,-2.137303956539954,0.708692196188358,-30.05186337375165,4.9846895246489344,2.3077143958542337,0.19867771514329502,9.689784694170891,0.1326323911507945,-0.3011438832648511,0.02985087571836581,9.96361732975261,0.17486902438865304,7.10681462250739,7.176579038908006,10.087273881489587,9.791416768082488,-16.030381771429617,9.88395944254119,0,0
