gname,alias,ra,dec,glong,glat,plx,e_plx,mux,e_mux,muy,e_muy,vlsr,e_vlsr,x,x_std,y,y_std,z,z_std,R,R_std,Upec,Upec_std,Vpec,Vpec_std,Wpec,Wpec_std,is_tooclose,is_outlier
G010.47+00.02,,272.1592875,-19.863961666666672,10.472275231547773,0.02718692730081781,0.11699999999999999,0.008,-3.86,0.19,-6.4,0.14,69.0,5.0,1.561929564832974,0.10816724819195662,-0.26887848532128267,0.585198776370209,0.004159623066079415,9.859462232144604e-05,1.6753884131728176,0.24320985140587847,21.735453237954513,21.149098763963003,-25.26946004300318,7.754848751548352,19.044246979205564,0.7601056142930332,1,0
G010.62-00.33,,272.57493708333334,-19.90129055555556,10.628762401846712,-0.33293427419314275,0.36200000000000004,0.076,-0.36,0.39,-1.86,0.38,-6.0,5.0,0.5390047604523723,0.14182046604960255,5.3092180759325736,0.7557053911398396,-0.013266178474044361,0.00495959493967495,5.346887282459954,0.6930532310406231,-26.968023030596726,11.083870416715103,-11.748074707776182,7.300143319189516,0.11792233605956151,2.1263610812538314,0,1
G010.62-00.38,,272.61901166666667,-19.930204999999997,10.623443843526003,-0.3831828909830312,0.20199999999999999,0.019,-0.37,0.5,-0.6,0.25,-3.0,5.0,0.9209236958121575,0.08792345747224545,3.2716154613131336,0.4687488239210074,-0.03101943797630028,0.003494579882995837,3.40622982030785,0.4202648995077059,-65.49050993927597,14.543054509612416,10.747716889142865,2.825088342191015,9.005666024743405,0.07750078189279676,1,0
G012.02-00.03,,273.00766666666664,-18.532166666666665,12.0253782206583,-0.031360968405016364,0.106,0.008,-4.11,0.11,-7.76,0.28,108.0,5.0,1.979307137465677,0.15187651540133695,-1.1102973229374768,0.7129691132604513,-0.0056211363228856545,0.000859742492376339,2.3345764546305126,0.4812079588113356,18.52869658438317,29.013491283664255,41.65685228221411,10.270147588416425,2.1416245136066383,0.44690832607131015,1,0
G015.66-00.49,,275.2489458333333,-15.552722222222224,15.665337907741975,-0.4989202772567488,0.22,0.028999999999999998,-1.16,0.24,-5.3,0.3,-4.0,5.0,1.2481508623115507,0.17381695870608976,3.7306424563484653,0.6198053256033615,-0.03749422755235742,0.005998961579848964,3.9543404310270227,0.5031266684682059,-19.88066784242858,3.6479996274796367,-83.45775874635972,6.83228729886069,-24.060616567826603,4.49886618461669,1,0
G016.86-02.15,,277.3517020833333,-15.267816944444444,16.863852816256305,-2.158718684011113,0.426,0.092,0.32,0.49,-2.48,0.56,17.0,3.0,0.7217562156887221,0.2145581057701198,5.800500259336445,0.7077641929829044,-0.08969971066142382,0.028325003748390247,5.862217665838107,0.590003953718527,-9.127620130953925,10.833779013667925,-6.313975273631914,7.7614386100674135,-8.926135602160796,5.020295012080621,0,0
G017.02-02.40,,277.65122124999994,-15.241217777777774,17.021111438425848,-2.4026814379453247,0.531,0.10800000000000001,0.1,0.61,-2.81,0.76,22.0,3.0,0.5778775130134761,0.14320069941927185,6.293800716416672,0.4677463709884771,-0.07843801546013629,0.02082087356431756,6.323861142273283,0.44038987175768574,2.9339630288496883,6.091177047010933,-3.9658920809768095,4.418103876966176,-5.240143688459206,3.215568467433595,0,0
G019.00-00.02,,276.4365741666667,-12.379412777777777,19.00861898230549,-0.02927879524970525,0.247,0.063,-1.77,0.29,-4.0,0.42,56.0,5.0,1.4302788977534462,0.5202268170052565,4.029562934625128,1.5101091579826826,0.0007491322007811063,0.0017583119100347694,4.469380880768239,0.9267013123123297,11.979522324434715,26.557315400976915,-29.906655599982273,14.797875495026652,1.7209252084385978,2.295557510755627,0,1
G019.36-00.03,,276.607415,-12.06479638888889,19.36479458120437,-0.030218659385238107,0.35200000000000004,0.069,-1.12,0.38,-2.5,0.46,27.0,3.0,0.9827426412010438,0.22165782946502613,5.385232815325914,0.630667604129392,0.002279043913619024,0.000745281226079427,5.488462818962599,0.5386699167620583,-5.553103349937268,11.118992674302122,-12.67205442977405,6.730272240125087,5.596517853144052,0.5565448144941415,0,0
G019.49+00.11,,276.53820458333337,-11.880931666666665,19.495878629696847,0.11540813737933625,0.326,0.1,-3.6,0.42,-8.2,1.03,121.0,5.0,1.1665528440654342,0.6383590537779528,4.886357666497568,1.8030866923648365,0.010573637558197036,0.002730790638356749,5.2485857658264035,1.1611667164643593,118.40413190416744,17.51725070062125,-37.11312315931359,45.62847963850046,-2.431563692610602,5.833798958403292,0,1
G022.35+00.06,,277.93383291666663,-9.370093333333333,22.356498100596557,0.06636008021647362,0.231,0.10800000000000001,-1.7,0.28,-3.9,0.31,80.0,5.0,2.116474720782024,1.706751689427879,3.035316977632972,4.149835153443426,0.008875823986401781,0.0026551128517403083,5.082695573345098,2.827181146873012,1.9263204728573853,56.93938039668106,-13.135746889663022,43.24666824306412,0.26846216154086894,6.32828899613453,0,1
G023.25-00.24,,278.63016541666667,-8.713140555555555,23.25666790847797,-0.2405330629180043,0.16899999999999998,0.051,-1.72,0.23,-4.09,0.28,63.0,3.0,2.606830340316103,1.1597195989776221,2.115777442786945,2.698440819665266,-0.025829115979565005,0.013974681127687105,4.14101552201635,1.6584937330321328,-30.186381263725668,40.96343499194556,-39.177744864670956,31.18131257470083,-3.3963643732322337,5.0038866484642215,1,0
G023.43-00.18,,278.66327916666665,-8.523723611111112,23.4398747758758,-0.18234046517464125,0.17,0.032,-1.93,0.15,-4.11,0.13,97.0,3.0,2.439038042429442,0.5388824462936789,2.555844285947213,1.242905090364448,-0.017354379639531927,0.005067869319853361,3.7519122312328697,0.489498263663485,-11.852828111983973,40.08650258691436,-6.438224403610894,15.679979825402203,2.4846592004239443,1.1683517140806075,1,0
G023.70-00.19,,278.80150416666663,-8.29431388888889,23.70648140903539,-0.198089487895776,0.161,0.024,-3.17,0.18,-6.38,0.21,73.0,5.0,2.552945151666719,0.41730273627078507,2.3674022157172883,0.9503460599398533,-0.019903657622059024,0.004166085327037224,3.621095582291198,0.2951070816757693,44.650442352149796,13.278455789520828,-48.34498059285608,7.8831931600911584,4.066719006746332,0.6179234620752215,1,0
G024.78+00.08,,279.0523391666667,-7.203011111111112,24.789784460044235,0.08328615497898524,0.15,0.016,-2.62,0.16,-5.08,0.2,111.0,3.0,2.8253504479983684,0.31118863698873406,2.063869941854848,0.6737904128768542,0.011683908206776452,0.0006719281004631686,3.573786729634852,0.14506753688543508,3.313627224325224,23.289469859528722,-0.021450830511335502,2.9103041044793687,7.791685134837157,0.04099450394664756,1,0
G024.85+00.08,,279.07661125,-7.147453888888888,24.85019363114266,0.08744403115578879,0.17600000000000002,0.016,-2.42,0.19,-5.23,0.26,111.0,5.0,2.409073736583017,0.23181597428415338,2.979613124655476,0.5005444570645164,0.011191891857185379,0.0005396910479253078,3.8648392381335945,0.2214310360529726,33.755616618159195,14.921339035285817,-0.6678035423405659,1.2423949450903309,1.1615103672582763,0.674479957155822,1,0
G025.70+00.04,,279.51310416666666,-6.404219444444445,25.709476412638782,0.04382484083429205,0.098,0.028999999999999998,-2.89,0.11,-6.2,0.36,93.0,5.0,4.890418083763914,1.9225994354713336,-1.9758838653754294,3.9931791136424524,0.008105756868479539,0.0009916590272749859,5.845906109143968,3.6452099897583823,-27.434564481046934,31.966414550227917,35.17158904670433,104.98586456819194,-6.909836891145072,5.898905201923038,0,1
G027.36-00.16,,280.4627375,-5.028734166666666,27.365018755523895,-0.16583551744408356,0.125,0.042,-1.81,0.11,-4.11,0.27,92.0,3.0,4.189940969641813,2.050821813848168,0.08608134572476764,3.962341825293648,-0.025612221284217685,0.015269070864633182,5.147214220248999,3.312887554786328,-75.12812816794188,47.02913501218951,-24.557508189783675,51.278157375055976,-3.9743536229424956,5.771943547314161,1,0
G029.86-00.04,W43S,281.4982116666667,-2.7518280555555554,29.86235404758307,-0.04430388038070352,0.221,0.03,-2.33,0.26,-5.47,0.31,101.0,3.0,2.298438112177341,0.3331552292421035,4.178175434321174,0.5802560280044691,-0.0003272586645562754,0.0008567303358720181,4.805242775133916,0.3119279601197281,43.47292921405849,12.149153288906351,0.406406792808347,1.706965323308189,-1.367970407393875,1.3534522307442969,0,1
G029.98+00.10,,281.41650916666663,-2.5757169444444443,29.981786908873673,0.10870528029669776,0.156,0.01,-0.94,0.32,-3.49,0.32,109.0,10.0,3.219389101286626,0.20768246290761136,2.6011097517885213,0.3599815100911557,0.014545270126526231,0.0005781342057055072,4.15920051225783,0.06330812091300368,-64.93793807773987,16.44966156358735,17.02998143563264,7.103260242037723,-14.964051704166623,1.494713272854108,0,1
G030.19-00.16,,281.7627908333333,-2.5100744444444443,30.19808488637404,-0.16914209901434926,0.212,0.01,-2.08,0.22,-3.8,0.25,108.0,3.0,2.3784699463142336,0.11289143975453736,4.094441571260444,0.19398115279317377,-0.010760826435126051,0.0007757570038679543,4.7391845621914275,0.10988137367630975,14.085118909415701,6.364311784725291,24.134773899918958,0.8073589438632844,10.335023834362513,0.1221446480498719,0,1
G030.22-00.18,,281.7845745833334,-2.4914805555555555,30.22456064109808,-0.18002336531163532,0.284,0.032,-0.87,0.31,-4.7,0.34,113.0,3.0,1.7957730211963847,0.20964157327933494,5.098966539357703,0.3598440594075227,-0.007423601401285106,0.001518450470256165,5.41562643443783,0.2620842843483085,48.46911288863559,8.813130304599131,29.62097961581743,1.72197671006639,-15.486007775800823,2.709812937532519,0,1
G030.41-00.23,,281.91982875,-2.3419186111111108,30.41930414667541,-0.23203670427991155,0.253,0.021,-1.98,0.28,-4.07,0.29,103.0,3.0,2.0143832261545898,0.17100624682641946,4.750594063687006,0.2912468477314248,-0.012527508398089814,0.001537475840490583,5.167329142338839,0.1966243556991539,32.63418984139042,7.562645415072866,21.01180466166088,1.4417600956594205,5.854507155090374,0.15533272526208167,0,1
G030.78+00.20,,281.70035999999993,-1.814985,30.78812070099201,0.2035512648483566,0.14,0.032,-1.85,0.16,-3.91,0.19,82.0,5.0,3.88644091938008,1.1305009545570814,1.658697280009724,1.8973345928553609,0.02876702484577176,0.006743752453154749,4.624033433093362,1.1627232954054187,-67.89768775106343,35.44490233670109,-26.94503592477388,24.30205140896914,3.229637205807392,1.4682137753980113,0,1
G030.81-00.05,,281.94572958333333,-1.9073377777777776,30.817836048306493,-0.05681146368102075,0.321,0.037000000000000005,-2.34,0.35,-5.66,0.35,105.0,5.0,1.6193057973495524,0.1950279771547987,5.466876396602753,0.326930623981304,0.0008720648619903764,0.0005674205693904059,5.708803895131892,0.25172690114291574,66.51807343773528,4.10537120093878,11.666969492565023,3.1256762491345595,0.41176249923292396,0.9074160704751113,0,1
G032.74-00.07,,282.84109333333333,-0.2017277777777778,32.743998601016735,-0.07561954326359703,0.126,0.016,-3.15,0.27,-6.1,0.29,37.0,10.0,4.368369929133988,0.589866053792968,1.3884177194968654,0.9172591509704746,-0.008969018711729991,0.0019650197542814742,4.695137794690566,0.3941408401822089,15.72269885760585,4.98044515087804,-50.12979569923411,13.05538967178012,8.748078697325594,0.09541481989634347,0,1
G032.79+00.19,,282.62805416666663,-0.033133333333333334,32.796902748742106,0.19085880269231165,0.10300000000000001,0.031,-2.94,0.24,-6.07,0.25,16.0,10.0,5.850800871654918,2.368505274687862,-0.8984143661576621,3.6756503789183332,0.03636298531012231,0.012460138503758031,6.492583956639133,3.464909194096617,13.383449446415417,3.755661504203244,-12.042909836220797,114.83648891590393,0.1511660429015467,3.2076766776038035,0,1
G033.39+00.00,,283.061005,0.41510388888888894,33.39324682286976,0.009930293754734969,0.113,0.028999999999999998,-2.48,0.13,-5.36,0.13,102.0,5.0,5.2850066528494075,1.759371221688349,0.16417236040896083,2.668911095878972,0.002674807397457825,0.000968241186471364,5.757574661618451,2.2421095945303353,-49.914874604942995,31.153505348914187,16.467539390341894,46.0015703350067,-2.8741628926846414,3.6372752959596033,0,1
G036.11+00.55,,283.8199695833333,3.084831111111111,36.11515249562877,0.552417516017583,0.24600000000000002,0.055999999999999994,-1.41,0.26,-3.76,0.27,75.0,5.0,2.5507682510832703,0.7992861971436706,4.685290453283205,1.0954981136133868,0.0453577169601336,0.012463352152665181,5.475478953595585,0.5625567286663903,-11.41870173394438,27.541601055877443,8.15778631696668,12.978050613342683,-0.8813209323151355,2.97318163037309,0,0
G037.47-00.10,,285.0297625,3.9980486111111113,37.478995245362846,-0.10479699963239833,0.08800000000000001,0.03,-2.63,0.07,-6.19,0.15,58.0,3.0,7.80909890571741,3.48291600432064,-2.003359944097703,4.542461533304875,-0.023513592919995035,0.01297744083328331,8.597987487450434,4.88208445494802,-15.126979813050534,13.872408892502142,82.09316765268073,153.36772472286702,-22.12458414086281,13.429427922376089,0,1
G038.03-00.30,,285.4602816666666,4.4052500000000006,38.03751439318483,-0.3003079837677448,0.095,0.022000000000000002,-3.01,0.06,-6.2,0.11,60.0,3.0,6.871409522531251,1.9519374534302314,-0.6017276202640063,2.4949818105799437,-0.057692877193322466,0.01797465096437877,7.187855882903,2.4388658879009606,-6.742895786049195,11.511254323659225,45.406593062555295,78.90994913074074,-0.9229792243484164,2.4882576538362633,0,1
G040.62-00.13,,286.50678666666664,6.776705555555554,40.62252629485976,-0.1383352018401078,0.08,0.021,-2.69,0.09,-5.6,0.25,31.0,3.0,8.793781556983609,2.8906497677988643,-2.07032909098274,3.369886840357985,-0.03252830476151386,0.012527872255216151,9.317160740522082,3.81042855189308,-17.675469405442083,4.371763272489638,61.314124677010476,112.02912549923056,-3.959997528429331,3.9446710511338563,0,1
G049.41+00.32,,290.2467075,14.780448055555556,49.41561779563076,0.32574685738368936,0.132,0.031,-3.15,0.17,-4.49,0.66,-12.0,5.0,6.130412084558513,1.8160675795487287,2.9298238383093267,1.5557108133854145,0.04893549938766909,0.012842608035492118,7.061502704378104,1.4210338470492796,-15.623517438134614,1.0845602849796416,-52.81151301050711,35.141826149518,33.403023667599015,7.550663756790191,0,1
G049.48-00.36,W51IRS2,290.9159333333333,14.518041666666667,49.48941604341323,-0.36896760360851205,0.195,0.071,-2.49,0.14,-5.51,0.16,56.0,3.0,4.6694368728358135,2.8741192314884985,4.191827320697631,2.455627719431733,-0.03589655883214188,0.02553158621994465,6.9126897121883,2.4249632558464382,-3.98800641775792,17.398135040825572,16.092192149013403,65.21972192980908,-4.234525926840322,7.421511769637234,0,0
G073.65+00.19,,304.09138333333334,35.60169277777778,73.65270776749108,0.19422771072774792,0.075,0.02,-2.31,0.17,-4.2,0.23,-76.0,10.0,13.82971684841367,4.609742043165984,4.124839160815794,1.3521263322330048,0.054023061460697644,0.016146006092251725,14.614339545706665,4.215971201934457,20.471656939869867,3.4812382055962283,83.18346006185112,100.94931899802127,-21.767731790816576,9.843232095657164,0,1
G074.56+00.84,IRAS20143+3634,304.05567375,36.72608888888889,74.5695888585289,0.8457682350457756,0.36700000000000005,0.083,-3.0,0.81,-4.37,0.98,-1.0,5.0,2.786005460434911,0.7916353713128272,7.412345897643497,0.21851372205244424,0.04819866800365065,0.012109026287419174,7.9581138335384765,0.21807602382620817,-3.290518833287767,2.2852666785779374,-8.551173173492572,5.251978923865611,8.45542242766055,0.18531376599820729,0,0
G078.12+03.63,IRAS20126+4104,303.608625,41.225747222222225,78.12233662267856,3.6327523931431576,0.645,0.03,-2.06,0.84,0.98,0.84,-6.0,5.0,1.5169891230431907,0.07151355827467094,7.862229161396043,0.01504449259851271,0.10404326119182518,0.004641576080227527,8.007574064433513,0.001230497500768881,-34.73034678647701,1.9004511618213027,-12.334340900312382,0.37226472239889036,23.181134269241603,0.782411441543271,0,1
G098.03+01.44,,325.756,54.93827777777778,98.03586484832444,1.4459922020451168,0.366,0.161,-3.28,1.0,-0.63,1.0,-61.0,5.0,3.545437400591448,3.4025260354249105,8.681844128355074,0.4803083391043923,0.09691191344729343,0.0876472679958189,9.61327847493541,2.708745155282651,-0.8813569972856822,10.087948524839945,-35.392615856859486,36.50034572908982,34.339292503172686,27.036515837982254,0,1
G108.59+00.49,,343.15964583333334,60.01441333333333,108.5946502956341,0.4917667373873994,0.405,0.033,-5.56,0.4,-3.4,0.4,-52.0,5.0,2.3559000408695745,0.1964681619106122,8.973951392395472,0.06609727057098355,0.0278595705464587,0.001857707482804612,9.279650142727679,0.11458801002522229,45.815453168118964,0.9997324487924448,0.5972447321482752,4.5928673558531825,0.39734367165807466,0.5931774518780459,0,1
G110.19+02.47,IRAS22555+6213,344.37419166666666,62.496343611111115,110.19609843675,2.4761750374699742,0.314,0.07,-2.14,0.68,-0.32,0.77,-63.0,5.0,3.1629108217587913,0.8985395558705827,9.344751192554986,0.33050287601176487,0.15265466108902342,0.041780948308989645,9.889769470788206,0.6613962627188004,3.5136487081082994,6.747459726921881,-28.915538129965043,7.284182556077368,14.72256208624147,2.8062178587568476,0,1
G111.23-01.23,,349.3366200000001,59.479713888888895,111.23496496800085,-1.2381963239292646,0.3,0.081,-4.37,0.6,-2.38,0.6,-53.0,10.0,3.432886210764626,1.4922434077694309,9.5153499575071,0.5798720003763013,-0.0725254880444027,0.0339531674814521,10.164602146932939,1.2531949845520278,32.4407609617381,0.8671503472060943,16.672184605864935,33.02077328946854,-2.3618976772182716,5.12223936607304,0,0
G111.54+00.77,NGC7538,348.43899999999985,61.46959722222223,111.54212948994171,0.7769384028762917,0.37799999999999995,0.017,-2.45,0.4,-2.44,0.4,-57.0,5.0,2.464532219098177,0.11120105312907935,9.154238504201905,0.043896720215891215,0.04259766923645392,0.0016701076556437627,9.48067477361862,0.07141487184001093,17.865607559215213,0.7017243767612383,-18.80917884950151,1.394657261705544,-10.062219728546026,0.7758863534882378,0,1
G136.84+01.16,,42.39002916666666,60.80768888888888,136.84514450512646,1.167414630612131,0.47,0.115,0.42,0.5,-0.43,0.5,-42.0,5.0,1.5627593260187707,0.5010173851403938,9.848137730119136,0.5343647972510535,0.053547070568300284,0.015377077126776178,9.978748795121113,0.6238349966760126,5.890162880360466,8.81919045684999,-13.846094877143075,0.8676653634326666,4.943078398698072,0.701184607244137,0,0
G182.67-03.26,,84.86843666666667,24.94220722222223,182.6780127655037,-3.265397302996912,0.157,0.042,0.44,0.35,-0.45,0.36,-7.0,10.0,-0.32448479573753436,0.12077399304106196,15.120330753028655,2.5827002172186777,-0.3860479299307788,0.1457660605567064,15.123917089495583,2.5849083355370555,11.440991752246742,0.8300606522204113,4.118588535481107,6.172519772938099,12.253326326897072,1.6463273927185118,0,0
G188.79+01.03,IRAS06061-2151,92.2790625,21.84483333333333,188.79369548865986,1.0306622558850218,0.496,0.10300000000000001,-0.1,0.5,-3.91,0.5,-5.0,5.0,-0.32366411835280734,0.07961748249240867,10.273559587864202,0.5146554339071217,0.04504375314805304,0.009706791135761405,10.278837710977745,0.517193907017403,14.545825106028435,2.074104822914327,-16.28731130939333,7.485961740711405,-11.670172086288227,4.891422832561018,0,0
G000.31-00.20,G000.31-0.20,266.78795499999995,-28.77118833333334,0.3152592880390072,-0.20083724333908246,0.342,0.042,0.21,0.39,-1.76,0.64,18.0,3.0,0.016320563335573746,0.0020943027018713468,5.215592994485242,0.3805762161698052,-0.006833927998309386,0.0015934183589676682,5.215619657078314,0.3805665251008625,17.40013240699799,0.14236256855022958,-1.4174513230393753,0.7326739894085872,-7.307464557500648,1.9701416583043494,0,0
G005.88-00.39,G005.88-0.39,270.1261670833333,-24.067937777777768,5.884193454612775,-0.3923617226509042,0.33399999999999996,0.02,0.18,0.34,-2.26,0.34,9.0,5.0,0.30851840039182993,0.018948195949024246,5.18786323903726,0.18385095612128025,-0.017015622009258782,0.0013879537306698449,5.197115837743383,0.18236163962805113,-2.8660127586459487,1.0294291557985566,-8.738959738246962,0.6000748364954964,-10.140136636474642,1.1201381334069234,0,0
G006.79-00.25,G006.79-0.25,270.49063541666663,-23.2095125,6.795315908924412,-0.2572553029452956,0.28800000000000003,0.021,-0.3,0.3,-1.3,0.31,22.0,5.0,0.41293006564249324,0.030722957320377955,4.716050694443286,0.2578272281790446,-0.012380670951533838,0.0013365630367212652,4.734401807244389,0.2539757841381335,2.7527929440400856,2.3323172782507724,2.4992164253140827,0.7677942187906377,1.7065050108098772,0.4701893829375556,0,0
G007.47+00.05,G007.47+0.05,270.55492625,-22.466383611111112,7.470695519931099,0.05836478557150925,0.049,0.006999999999999999,-2.43,0.1,-4.43,0.16,-14.0,10.0,2.7096102142468306,0.41704870740467104,-12.481869401635139,3.1803740409232084,0.013171446960620607,0.0011679232270737114,12.775248528375407,3.1969962426306338,4.713087641399961,1.0679731961084264,29.7548720626969,80.07932058311066,0.551551807696589,1.1569105200775889,0,0
G008.34-01.00,VXSgr,272.0168791666666,-22.22404611111111,8.344133233567696,-1.001949271180782,0.64,0.04,0.36,0.76,-2.92,0.78,5.0,5.0,0.22785019944125842,0.01441331679807611,6.627934521741822,0.09826650926320962,-0.022897124734695466,0.00180161236170297,6.631873775071075,0.09770373560325886,-2.3020809014582593,0.43072814784091773,-4.544356938817365,1.0562257965422044,-4.689494568165397,0.8159375073106451,0,0
G011.10-00.11,G011.10-0.10,272.6176958333333,-19.37506,11.109056798808039,-0.1141616285891001,0.364,0.027000000000000003,-0.2,0.38,-2.0,0.41,29.0,5.0,0.5325643053639861,0.03994486908277267,5.469137617240568,0.20342980291741297,-0.0016843850301667108,0.0005451129540520521,5.49533461260966,0.19841317597118963,8.524855915948898,2.001769021113488,-2.307892237774358,0.7933091231368585,-2.324783294865074,0.7770800305100464,0,0
G011.49-01.48,G011.50-1.49,274.0922195833333,-19.690894166666666,11.49739107867832,-1.4853403015859088,0.8,0.033,1.42,0.52,-0.6,0.65,11.0,3.0,0.24958043755200054,0.01050841951864529,6.9543986054023375,0.051660487526990706,-0.027678685174549123,0.0014004749493626994,6.958886644307935,0.0512470697268103,-0.7813001517511413,0.4600735200425402,14.487403496745078,0.02646141122775309,-0.9795983994034816,0.38348817058348383,0,0
G011.91-00.61,G011.91-0.61,273.49216875,-18.905632777777775,11.917706166890024,-0.6131241747829906,0.297,0.05,0.66,0.69,-1.36,0.75,37.0,5.0,0.717685807174896,0.13337773674004244,4.7809632770021055,0.6319443603362552,-0.03380635623902315,0.007320343250518923,4.8416252507559285,0.5903312632109845,-0.845664617459442,14.002779657093493,14.418976719837827,3.724572273442008,-12.463496904249318,3.767175230442028,0,0
G012.68-00.18,W33B,273.47810708333327,-18.029607777777773,12.68060538759639,-0.1822956124191795,0.41600000000000004,0.027999999999999997,-1.0,0.95,-2.85,0.95,58.0,10.0,0.5297107681581184,0.03601061416141944,5.827146081178833,0.1600434984842545,-0.0036108629198754565,0.0006250360611982509,5.851392327186789,0.15602393527729821,40.84862266626283,1.2759093718417485,-3.607046140480185,1.4095829493619605,2.341652897901291,0.37837987624663544,0,1
G012.81-00.19,W33M,273.55858333333333,-17.919805555555556,12.813647319205213,-0.19700025679204397,0.34299999999999997,0.037000000000000005,-0.4,0.7,-0.25,0.7,34.0,5.0,0.6553111843274665,0.07356935614516084,5.300190949777768,0.32345839832449985,-0.006430915690353831,0.0013487941746756847,5.341803775070897,0.3108489450833182,0.9971470799350219,5.32942608333662,18.255976250131088,1.1037226445257602,11.238626213331091,0.36428049314979455,0,0
