gname,alias,ra,dec,glong,glat,plx,e_plx,mux_med,mux_std,muy_med,muy_std,vlsr_med,vlsr_std,x_mode,x_halfhpd,x_hpdlow,x_hpdhigh,y_mode,y_halfhpd,y_hpdlow,y_hpdhigh,z_mode,z_halfhpd,z_hpdlow,z_hpdhigh,R_mode,R_halfhpd,R_hpdlow,R_hpdhigh,Upec_mode,Upec_halfhpd,Upec_hpdlow,Upec_hpdhigh,Vpec_mode,Vpec_halfhpd,Vpec_hpdlow,Vpec_hpdhigh,Wpec_mode,Wpec_halfhpd,Wpec_hpdlow,Wpec_hpdhigh,is_tooclose,is_outlier
G033.39+00.00,,283.061005,0.41510388888888894,33.39324682286976,0.009930293754734969,0.113,0.028999999999999998,-2.4786062954977064,0.13066554592742907,-5.3592157414023305,0.13029148020594353,101.96097728291036,5.007244354081433,4.466829269511231,1.2357321968440211,3.449167460345566,5.9206318540336085,1.374248189080653,1.8742036284907755,-0.7939481654478939,2.954459091533657,0.002790245958558271,0.010367375857645127,-0.007867803988553537,0.012866947726736716,4.719393943380149,0.715259791042735,4.455877178259142,5.886396760344612,-52.10567764548189,34.684346053878905,-92.59763513163819,-23.228943023880376,-0.924812793784433,14.73034893496547,-15.147218662026958,14.313479207903981,-0.7289627488167554,6.302151555349603,-7.7754629130659225,4.8288401976332835,0,1
G036.11+00.55,,283.8199695833333,3.084831111111111,36.11515249562877,0.552417516017583,0.24600000000000002,0.055999999999999994,-1.413448567661649,0.2613411144579428,-3.7641990297234806,0.2700146911678323,74.91385177007997,4.953864445864964,2.2431292397943445,0.5344123889925213,1.7790342704061024,2.847859048391145,5.109698986422799,0.7352489771562976,4.277706722798566,5.748204677111161,0.041569862716711356,0.012413260637330172,0.03009345193880233,0.054919973213462675,5.485258135333662,0.3984275773553856,5.056182282797093,5.853037437507864,2.378111463493866,20.955525404618655,-22.217575631128966,19.693475178108343,7.412789053423083,11.925521277352772,-5.402696498358992,18.44834605634655,0.06493674642455005,5.719684042189689,-5.593899593188656,5.845468491190722,0,0
G037.47-00.10,,285.0297625,3.9980486111111113,37.478995245362846,-0.10479699963239833,0.08800000000000001,0.03,-2.630049258515535,0.0696891158614501,-6.190237350686653,0.14917297091094311,58.02380696766966,2.9769376685242457,5.9388514918973465,2.243515724276512,4.297254620475508,8.784286069028532,0.4414498159610716,2.9238177087271158,-3.266806790229417,2.5808286272248147,-0.016608244265577637,0.016731667145628112,-0.035824812472437656,-0.002361478181181431,5.849419861637601,2.095491938006438,4.918090111412518,9.109073987425393,-24.9049879541125,16.043359555973613,-35.042531093829155,-2.9558119818819293,-4.998465468060559,69.17485761276566,-53.23047628063112,85.11923894490022,-15.25298237937028,10.034109906929103,-26.788258335367516,-6.720038521509309,0,1
G038.03-00.30,,285.4602816666666,4.4052500000000006,38.03751439318483,-0.3003079837677448,0.095,0.022000000000000002,-3.0085863373949704,0.05973567057401041,-6.199855508437438,0.11107029644803293,60.02446172261955,2.9694307766493533,5.991548534153186,1.4918287097177756,4.743837249661955,7.727494669097506,0.5199758625278719,1.90930709471996,-1.7017633022371754,2.1168508872027445,-0.04971622703900297,0.018893149365118128,-0.07178610063365426,-0.033999801903418,5.756058885113931,1.2747493525530995,4.9834835199302345,7.5329822250364336,-6.946377692396958,13.468300046014376,-21.639068651685367,5.297531440343384,-1.8214513300776574,44.747636164549675,-32.09191108844949,57.40336124064986,0.5694019141804318,4.286197503323155,-4.301277066868607,4.271117939777703,0,1
G040.62-00.13,,286.50678666666664,6.776705555555554,40.62252629485976,-0.1383352018401078,0.08,0.021,-2.6906126401621107,0.08927326590223433,-5.6002536066547055,0.24866914944342206,30.981520010391204,2.984964706267261,7.185532361410507,2.099311426761166,5.671743169324223,9.870366022846556,-0.1987576324892828,2.450882123853802,-3.333219124220676,1.5685451234869277,-0.026681815291710015,0.01896000121073077,-0.04722181660333502,-0.00930181418187348,6.948024114905963,2.215773725588707,5.599292281938924,10.030839733116338,-18.54701929580618,10.293613313397257,-28.302638882022396,-7.715412255227882,-13.723854428687623,65.20961741546992,-52.01207015887179,78.40716467206806,-1.536552549929553,9.037326020672985,-11.485902297459447,6.588749743886524,0,1
G049.41+00.32,,290.2467075,14.780448055555556,49.41561779563076,0.32574685738368936,0.132,0.031,-3.150269277382961,0.1710422017742011,-4.494778310572853,0.6699638970230262,-11.975861692378007,5.005114500012695,5.218511754275152,1.3340959015567933,4.214879975122335,6.883071778235921,3.70964487832887,1.1508525314053966,2.286772657682196,4.588477720492989,0.041638054479762876,0.015827113745475338,0.028854616454571255,0.06050884394552193,6.404241894700403,0.5024962659015659,6.127868948454542,7.132861480257674,-18.350135114501896,20.174258793021167,-35.13226189807702,5.216255687965315,-70.94452289148967,17.65817057541353,-86.5494178185993,-51.23307666777224,29.596492223587425,14.177853879648833,16.723348823660878,45.07905658295854,0,1
G049.48-00.36,W51IRS2,290.9159333333333,14.518041666666667,49.48941604341323,-0.36896760360851205,0.195,0.071,-2.490048604760503,0.140731173542068,-5.512419950831404,0.15859410626912765,55.98833300242018,2.9705542989110505,3.3817128676938735,1.3880748955593356,2.2983373394524413,5.074487130571113,5.288083501798873,1.1846405160503792,3.8433999456398737,6.212680977740632,-0.026614375171823412,0.017311529962027644,-0.04618393078107208,-0.011560870857016792,6.359336144139379,0.3568935206175978,6.1452000317688205,6.858987073004016,9.300607551837345,15.434288403617742,-11.933827449318272,18.934749357917212,-1.4019129645175106,15.154225694457583,-17.078698165680528,13.229753223234638,-0.414522247317322,5.241199357363222,-6.676734466504556,3.8056642482218876,0,0
G073.65+00.19,,304.09138333333334,35.60169277777778,73.65270776749108,0.19422771072774792,0.075,0.02,-2.310254141045557,0.1726491102053878,-4.196129975535333,0.23040555690500267,-75.88732105196311,9.902900287576506,11.471611233256223,3.3345367757023716,8.986242207887996,15.655315759292739,4.813617821077077,0.9782611264844956,3.5907914129714573,5.5473136659404485,0.046327092758689924,0.02880692425235454,0.017520168506335386,0.07513401701104447,12.326978600139364,2.764287575858086,10.327281204837771,15.855856356553943,20.709281209439702,12.0163618885307,7.618285330877804,31.651009107939203,27.157327470194318,70.60539941564501,-27.227912620234953,113.98288621105507,-16.707882295806627,14.455751047128032,-32.2913869707248,-3.3798848764687364,0,1
G074.56+00.84,IRAS20143+3634,304.05567375,36.72608888888889,74.5695888585289,0.8457682350457756,0.36700000000000005,0.083,-3.0038524047044883,0.8139451713683498,-4.373663503147508,0.980347703749657,-1.009646277031784,4.98839179619974,2.441647916898977,0.5856525273740949,1.9644495612608255,3.1357546160090153,7.502226584207142,0.16151132333558493,7.3108057565501525,7.633828403221322,0.04475926109241296,0.014991409572329946,0.030086817681196417,0.06006963682585631,7.903635261889112,0.07426074571486918,7.8293745161742425,7.977896007603981,-2.785949447750369,12.641295560924085,-14.728479927417354,10.554111194430817,-13.746018605611244,9.090252356778489,-22.836270962389733,-4.655766248832755,8.193474061160302,11.75924497089271,-3.192461545577089,20.32602839620833,0,0
G078.12+03.63,IRAS20126+4104,303.608625,41.225747222222225,78.12233662267856,3.6327523931431576,0.645,0.03,-2.0742977406091176,0.8349165017362256,0.9871160956747165,0.8396828073337589,-6.028015290589375,4.976305064649459,1.5026454491710168,0.07176447609664871,1.4402415569130613,1.5837705091063587,7.858928916181023,0.03274027792725498,7.826316032331306,7.891796588185816,0.10443329455934375,0.012244730839740897,0.09079813640813045,0.11528759808761224,8.007149995705804,0.02866610848000839,7.975526272858811,8.032858489818828,-33.94972489005515,6.6827637243503055,-40.9317168408689,-27.56618939216829,-17.474433038262575,8.36637224600018,-25.363635764528905,-8.630891272528544,23.485786403800624,6.270339686472969,16.8631804428067,29.40385981575264,0,1
G098.03+01.44,,325.756,54.93827777777778,98.03586484832444,1.4459922020451168,0.366,0.161,-3.2741331807027705,0.9944277089749861,-0.6322563215928442,0.9937114335210894,-60.95411318112511,4.993296246730707,2.307915548170448,1.2292256305627127,1.343817014395771,3.8022682755211967,8.510176556115232,0.17817261888650382,8.359415109365113,8.71576034713812,0.06607835824029881,0.0360480361068794,0.03615168675534233,0.10824775896910113,8.899516725690125,0.6033487042799628,8.33926435743016,9.545961765990086,5.230578144650195,14.27218405436544,-10.415964374209693,18.128403734521186,-50.05144436742292,15.287080991758728,-64.0990323057958,-33.524870322278346,23.000881971785105,17.19957659089711,8.888408871561836,43.287562053356055,0,1
G108.59+00.49,,343.15964583333334,60.01441333333333,108.5946502956341,0.4917667373873994,0.405,0.033,-5.560331475405308,0.3972915579320002,-3.400733898104372,0.4003625643264358,-52.155326334349205,4.984824664970159,2.2965818237590176,0.19100548273289997,2.1413898690385365,2.5234008345043364,8.953415554753906,0.07109523618587144,8.891698839086171,9.033889311457914,0.027203471356099136,0.013285909691668731,0.013260843694880238,0.0398326630782177,9.25780717744273,0.11413372634238339,9.144648953034897,9.372916405719664,46.94399375071893,5.101280621519635,41.04371736920224,51.24627861224151,-5.007298388079512,9.397174071828632,-13.517946604075252,5.276401539582011,0.1480799239985764,4.796134231001995,-4.0709261215301495,5.52134234047384,0,1
G110.19+02.47,IRAS22555+6213,344.37419166666666,62.496343611111115,110.19609843675,2.4761750374699742,0.314,0.07,-2.150679663533219,0.6819642073418708,-0.31203623546078063,0.7701051273861252,-62.96050607481039,4.96744558109748,2.7375821043359734,0.6513997320781213,2.243416790345674,3.5462162545019167,9.183195050997139,0.24040055546022643,9.000822215820415,9.481623326740868,0.1338189879814295,0.03395030086635674,0.10707026608672418,0.17497086781943766,9.565385206774744,0.41863788765839516,9.25691518428961,10.0941909596064,5.314298657169317,10.817884328197046,-5.167626530400483,16.46814212599361,-34.79803255170366,11.396061524328513,-46.426666760202146,-23.63454371154512,14.264602622152623,12.043078011285019,2.002559556116964,26.088715578687,0,1
G111.23-01.23,,349.3366200000001,59.479713888888895,111.23496496800085,-1.2381963239292646,0.3,0.081,-4.3610374152181155,0.5995053947230483,-2.3737524847832554,0.6000929889702508,-52.94118908439701,10.073593610942421,2.8111902458941653,0.8382517949356911,2.1494125130501986,3.825916102921581,9.259319821132722,0.3268704411882757,9.018467917099256,9.672208799475808,-0.06291710911842063,0.024765893372711956,-0.08886233074697603,-0.039330544001552115,9.656370289001615,0.5672948011371384,9.219989672742278,10.354579275016555,32.882852176535266,10.121594981109258,22.803964347245035,43.04715430946355,1.5356683130204445,21.36810727919501,-17.764557616575047,24.97165694181497,0.5406380768899339,10.415231429150623,-10.61853845434291,10.211924403958335,0,0
G111.54+00.77,NGC7538,348.43899999999985,61.46959722222223,111.54212948994171,0.7769384028762917,0.37799999999999995,0.017,-2.449018964116897,0.3992551326579147,-2.4460853352447938,0.39716863026563004,-57.036480917798244,4.974181408058105,2.4407602358669456,0.11238033071616904,2.343523353970686,2.568284015403024,9.147270841483424,0.052811754314168624,9.096587033313783,9.20221054194212,0.043711547570988774,0.013643290770936838,0.02789170068484411,0.055178282226717786,9.46422683196352,0.07682847260825554,9.394780454588087,9.548437399804598,18.45829057086256,5.245240646064323,13.117681913051612,23.608163205180258,-22.114568843735853,8.325818321853786,-31.58314654309898,-14.931509899391408,-9.951154243032732,5.112691021916916,-15.141901616429298,-4.916519572595465,0,1
G136.84+01.16,,42.39002916666666,60.80768888888888,136.84514450512646,1.167414630612131,0.47,0.115,0.4116004124307283,0.5004901435480684,-0.43753013109308825,0.5018602565424001,-42.00902904084169,4.9584292825566285,1.3372572620771153,0.3521505510798306,1.0555368212132508,1.759837923372912,9.587031444606977,0.3762749946845556,9.299694175938772,10.052244165307883,0.04813783760484657,0.01835073330614159,0.031067388017738125,0.0677688546300213,9.675332596907644,0.4259638470900793,9.362379566392484,10.214307260572642,8.72555415283638,9.164270913989604,-0.5642547188791127,17.764287109100096,-17.913239473477148,8.172981628850366,-26.48817101850048,-10.14220776079975,5.005517633518146,5.243234354931026,-0.09600768479312194,10.39046102506893,0,0
G182.67-03.26,,84.86843666666667,24.94220722222223,182.6780127655037,-3.265397302996912,0.157,0.042,0.43964195080339386,0.3494749574753724,-0.4455377110871049,0.3627405654999004,-6.929232749963776,9.984827926663467,-0.2629925468410117,0.07901642877687176,-0.3630133427611024,-0.2049804852073589,13.824826190065515,1.6787980221496914,12.576489199236258,15.934085243535641,-0.3136233132113513,0.09912110375902827,-0.4384424809079053,-0.24020027338984873,13.828229236406195,1.6804149263438326,12.578689932201806,15.939519784889471,12.88983651180519,10.253891503592959,1.5138210323473444,22.021604039533262,2.7367387902034466,12.838293547148737,-11.21353293819439,14.463054156103084,11.450661519219636,11.482248889530645,0.2578810890889258,23.222378868150216,0,0
G188.79+01.03,IRAS06061-2151,92.2790625,21.84483333333333,188.79369548865986,1.0306622558850218,0.496,0.10300000000000001,-0.1095586849729934,0.502266406386785,-3.914877975734905,0.4964194697051628,-4.9427983132277316,5.027768948944133,-0.2894314763115672,0.06291284771519817,-0.361781251184045,-0.23595555575364868,10.056218726434501,0.40674115869012706,9.706623019791747,10.520105337172001,0.04326978876575582,0.016482565241708685,0.02650139869326607,0.059466529176683436,10.063136593723925,0.40942215805755655,9.711236557046357,10.53008087316147,15.150410962841084,5.560740376435384,9.35166224344543,20.4731429963162,-19.587335460706115,9.966437339250831,-29.010148945088716,-9.077274266587054,-9.387948166442243,6.296941880567559,-16.284598797540042,-3.6907150364049244,0,0
G000.31-00.20,G000.31-0.20,266.78795499999995,-28.77118833333334,0.3152592880390072,-0.20083724333908246,0.342,0.042,0.21394249169655483,0.39128853916035744,-1.761557389629298,0.6354712406052005,18.055679543475527,2.999259350901899,0.01558603457734872,0.0019628435707849685,0.01390853830980562,0.017834225451375557,5.343388381879198,0.3581910102420989,4.933152523995084,5.649534544479282,-0.00737615879297553,0.007424246081279484,-0.014857078508463257,-8.58634590428925e-06,5.3434290874710015,0.3581783875147546,4.933207686385727,5.6495644614152365,18.373576409265095,3.263300938217185,14.706946141605336,21.233548018039706,-5.838819965046639,10.724064720227046,-16.906054756320952,4.542074684133141,-6.2617538416151675,6.921399846627406,-13.862934030322052,-0.020134337067240438,0,0
G005.88-00.39,G005.88-0.39,270.1261670833333,-24.067937777777768,5.884193454612775,-0.3923617226509042,0.33399999999999996,0.02,0.17709620074827567,0.3385765639397531,-2.252360274662169,0.33934665775556455,8.93356570956116,5.000950433064215,0.304961740404708,0.018452773932223054,0.28773010592388204,0.32463565378832815,5.2276676298232205,0.181817554453231,5.024580852018857,5.388215960925319,-0.017005488271062186,0.007355762870863303,-0.02480945174696017,-0.010097926005233564,5.23773814557908,0.18030929200435386,5.034975243627014,5.395593827635722,-2.18354614781925,5.264878909881772,-7.739839019502595,2.789918800260949,-13.640938202838548,8.273167333843114,-21.548624248841204,-5.002289581154976,-10.780485263010778,5.021634946023688,-14.841301970264592,-4.798032078217215,0,0
G006.79-00.25,G006.79-0.25,270.49063541666663,-23.2095125,6.795315908924412,-0.2572553029452956,0.28800000000000003,0.021,-0.2997214007577408,0.30042863312212587,-1.2974921870991982,0.3127707472533856,22.030246723497278,4.957748960799826,0.40730895799728906,0.029959979480774668,0.37847529353458864,0.438395252496138,4.7462221012008605,0.2538929578508191,4.496176006347781,5.003961922049419,-0.014224437568857478,0.006748212557530348,-0.0195519737984867,-0.006055548683426004,4.764514195261608,0.25048610067028765,4.516863786297022,5.017835987637597,3.1532976935364587,5.665458273124628,-2.2402185824781853,9.09069796377107,-1.4811523100099961,8.429016632498376,-10.74971243180104,6.108320833195712,0.8541065630672726,5.116132506796959,-3.254602168260016,6.977662845333903,0,0
G007.47+00.05,G007.47+0.05,270.55492625,-22.466383611111112,7.470695519931099,0.05836478557150925,0.049,0.006999999999999999,-2.4293656231210243,0.09976161067770398,-4.4297593366355645,0.15910223489042538,-14.110615014036902,10.158081086040776,2.5506748112168243,0.37586940951397607,2.238004682948561,2.989743501976513,-11.27335422959045,2.8640835783417886,-14.619009383051653,-8.890842226368076,0.013889902219847594,0.017744459289575583,-0.004537036273173201,0.030951882305977965,11.54608462103913,2.878268439297937,9.15177282197713,14.908309700573003,5.09693146282229,10.493110358457248,-6.357698968322275,14.62852174859222,-1.5425685546570094,74.71581977132114,-68.0297738137181,81.40186572892418,1.7795651391249407,11.721477824619907,-11.089121153436487,12.353834495803326,0,1
G008.34-01.00,VXSgr,272.0168791666666,-22.22404611111111,8.344133233567696,-1.001949271180782,0.64,0.04,0.35733738278577665,0.7647753661172576,-2.9089031749719134,0.7850483664746895,5.045777684628144,4.929055199438418,0.22405608089496118,0.014064053833277163,0.21145052153328314,0.23957862919983747,6.647065320083124,0.10054281190894221,6.537382252546096,6.7384678763639805,-0.0228628455688083,0.009339679163644098,-0.032647271359292594,-0.013967913032004398,6.650416559378653,0.09997683378513544,6.542108322778089,6.74206199034836,-1.9133034749140165,5.153544260289252,-6.988167670160685,3.3189208504178183,-8.260587083216976,9.206619531482035,-18.080981250131142,0.3322578128329283,-3.731750026628834,5.817989219653429,-10.271350312285787,1.3646281270210707,0,0
G011.10-00.11,G011.10-0.10,272.6176958333333,-19.37506,11.109056798808039,-0.1141616285891001,0.364,0.027000000000000003,-0.19548044031932563,0.37548516534459736,-2.010227149126547,0.41056568099599544,28.8763469861955,4.943319111028861,0.5297004290191626,0.039522977205178805,0.4871124046021536,0.5661583590125112,5.485574159666522,0.20249058202969206,5.292249817975623,5.697230982035007,-0.0023240209481442675,0.007658921164418886,-0.009896886818580919,0.005420955510256852,5.510450850804551,0.198424784214831,5.320934934452427,5.717784502882089,8.855870922003387,5.60248440167112,3.3192981015283998,14.52426690487064,-6.235143126689543,8.573373682317103,-15.533956120587323,1.612791244046882,-2.4402689903202948,5.176755557711802,-7.4179185650431805,2.9355925503804237,0,0
G011.49-01.48,G011.50-1.49,274.0922195833333,-19.690894166666666,11.49739107867832,-1.4853403015859088,0.8,0.033,1.4162071147120332,0.5234394192709593,-0.603346038877148,0.6530981572877419,10.986244317964344,3.022780267056926,0.24880201215919923,0.010309529065532091,0.23783267323347307,0.25845173136453725,6.967108911922381,0.058649498644049114,6.8987222378277755,7.016021235115874,-0.026635877888583924,0.009798265444642948,-0.03811593516327753,-0.01851940427399163,6.9716831084137745,0.05823593538487426,6.9037786586599825,7.020250529429731,0.1057354318103414,3.3904393152143406,-3.6436915756031656,3.1371870548255156,10.651020916092701,7.741926704051885,2.0908417961654138,17.574695204269183,-1.2143404652369973,3.4178423272391205,-4.147563358016839,2.688121296461402,0,0
G011.91-00.61,G011.91-0.61,273.49216875,-18.905632777777775,11.917706166890024,-0.6131241747829906,0.297,0.05,0.6720111990137594,0.6861618873768995,-1.3641892167165348,0.7492466755237626,37.00538442697325,4.989156437933125,0.6686239250240946,0.1150807683144357,0.5634884082923879,0.7936499449212593,4.996417804025314,0.5468356457108547,4.412679139278757,5.506350430700467,-0.034232266507607835,0.00970685200590508,-0.04325963887309956,-0.0238459348612894,5.035259648534255,0.5251245669712281,4.4789836242003265,5.529232758142783,5.2253573510957665,11.091119346915463,-7.529429897857,14.652808795973925,9.551481463002858,13.516905070684231,-4.259269370087566,22.774540771280897,-10.06831589084699,11.997282445732736,-23.32558690393978,0.6689779875256932,0,0
G012.68-00.18,W33B,273.47810708333327,-18.029607777777773,12.68060538759639,-0.1822956124191795,0.41600000000000004,0.027999999999999997,-0.9926040134052436,0.9378853381853366,-2.858234071750774,0.9368104359323436,57.93548350547686,9.989169576961201,0.5224773368222352,0.036357089567885026,0.4900397847914084,0.5627539639271785,5.844396491471347,0.16379572025150857,5.674952642935303,6.002544083438321,-0.0045065128237974615,0.008161014699657658,-0.012367490218320645,0.003954539180994671,5.867946806164928,0.16010106492953158,5.702957159100143,6.0231592889592065,41.62377500402282,10.391238970363604,30.554846535592024,51.33732447631923,-10.578362207085455,12.852978455652565,-20.943667413256883,4.762289498048247,1.807329175911697,10.86990583477317,-8.349795948384546,13.390015721161795,0,1
G012.81-00.19,W33M,273.55858333333333,-17.919805555555556,12.813647319205213,-0.19700025679204397,0.34299999999999997,0.037000000000000005,-0.4084148993770953,0.6948327211254558,-0.24596700174348188,0.7001773019847268,33.991892059809786,4.960615511746808,0.6252606158164651,0.06908242063339054,0.5697364272700017,0.7079012685367828,5.42737665218488,0.3062915061068794,5.061528464334996,5.674111476548755,-0.0064299260421245355,0.007581373034176596,-0.014559002831621874,0.0006037432367313189,5.464672857772366,0.2957685023401746,5.111356637782293,5.702893642462643,3.731513063937868,7.761488181126513,-5.330548812404437,10.192427549848588,14.034540842530816,11.504117394564062,1.9873106095967756,24.9955453987249,11.616679467504959,9.768380732560246,1.4504913747951989,20.98725283991569,0,0
G012.88+00.48,W33A,272.9643541666666,-17.524836666666666,12.888828423096747,0.4891010634666449,0.40399999999999997,0.044000000000000004,0.15522072114444957,0.42556807754414855,-2.3033780748508246,0.5209980275579602,34.987774025770946,6.992532676181838,0.5500520182478686,0.05987806872890403,0.48587889817554114,0.6056350356333492,5.790874437834187,0.264416633933235,5.527582981066626,6.056416248933096,0.024067879928061205,0.008376551324069063,0.01670965445123191,0.033462757099370036,5.817339713985252,0.2578298674794035,5.559509846505848,6.075169581464655,13.180722167891984,7.6562388814858275,7.295702729137956,22.60818049210961,-3.413141217584659,9.385823308819079,-13.420085186546178,5.35156143109198,-6.2822426580628985,5.640248737134854,-11.84522771386714,-0.5647302395974307,0,0
G012.90-00.24,W33A,273.64348583333333,-17.864414166666673,12.900918412281616,-0.2414988120833986,0.408,0.025,0.18812822251510353,0.3973367964807101,-2.5297747477604773,0.40234594091496984,35.894197512128464,5.019010871533764,0.5410237412174058,0.03405156191237596,0.5115893402423012,0.5796924640670531,5.818340700676512,0.15126944651533547,5.640851216765186,5.943390109795857,-0.005951721576395515,0.00815575866356127,-0.015123103016928565,0.0011884143101939734,5.843291803317928,0.1475940407617009,5.670881065437003,5.966069146960405,16.880711853822007,5.358622514115218,10.975291123980746,21.692536152211183,-6.615807059182657,8.387942520261847,-14.269321432509134,2.5065636080145595,-7.76403898809296,4.81439549450667,-12.638364716971083,-3.0095737279577435,0,0
G012.90-00.26,W33A,273.6648808333333,-17.866772777777786,12.908573475865381,-0.260515343411919,0.396,0.032,-0.3502510256984333,0.3906804916893442,-2.215322602094379,0.3994844738956923,36.93536767653214,4.975494935831081,0.563661390100931,0.0459792040833884,0.5151168226995853,0.6070752308663621,5.714459392250182,0.20337352076722492,5.527669978326637,5.934417019861087,-0.007364737311915483,0.008062713337625175,-0.01626358388455364,-0.00013815720930328984,5.7409196718027555,0.19828627177811775,5.560352598779279,5.956925142335514,17.153438242082796,5.665834004011957,11.199510983629551,22.531178991653466,-6.356033801285886,8.516359854245424,-14.335930042665456,2.696789665825392,-1.1827663531362589,4.831584910144865,-5.762099842269544,3.9010699780201854,0,0
G013.71-00.08,G013.71-0.08,273.90408916666667,-17.075585555555556,13.712772905190688,-0.08357249590896319,0.264,0.013999999999999999,-0.29280024908951385,0.28182412697072085,-2.161635291146509,0.2864111779062608,43.9034593667721,4.982435704121273,0.8966240236833568,0.0480309727809608,0.8462743142853841,0.9423362598473057,4.514698621613419,0.1990896860186795,4.3119891231216725,4.7101684951590315,-0.0021450693137863713,0.006468534601122624,-0.009304897689074772,0.003632171513170475,4.601042320370634,0.18613020395135926,4.411552365445424,4.783812773348142,5.813564546774149,6.227940917812065,-1.2822042038477939,11.173677631776336,-5.502054075962498,8.24249287587569,-13.60484368275555,2.8801420689958306,-5.8101172097127325,5.272326952358053,-11.082444162070786,-0.5377902573546791,0,0
G013.87+00.28,G013.87+0.28,273.649315,-16.759963611111118,13.873851346076345,0.2812345662774524,0.254,0.024,-0.24732166047711626,2.015916883341726,-2.4938895878034324,2.0036862505394284,48.04706481885845,10.023890876262488,0.9179487710594477,0.08923637960863395,0.8492446557855438,1.0277174150028117,4.465599976175172,0.36391726166019467,4.0147290325253735,4.742563555845763,0.023685396953140328,0.006514499245397038,0.015877405077790813,0.028906403568584888,4.5551954550188345,0.335964592249522,4.139105416082188,4.811034600581232,8.408264958565113,20.492353461476895,-11.291566545838094,29.693140377115697,-1.3806378618680242,34.82177142930223,-42.9111909426872,26.732351915917263,-6.086326819710678,38.29566221640852,-48.87824087529266,27.713083557524385,0,0
G014.33-00.64,G014.33-0.64,274.72781000000003,-16.797295555555557,14.331809220605823,-0.6449915014717299,0.893,0.10099999999999999,0.9581660611624487,1.4930650642043841,-2.3903211863153446,1.3157585017094013,22.05094875796602,4.988729849870726,0.2715145388033213,0.03145491712096485,0.24141413964450326,0.30432397388643295,7.10916196528554,0.1267178986797557,6.979983524883847,7.233419322243359,-0.007710479577674165,0.010017228654758122,-0.018492660238795637,0.0015417970707206075,7.114079989627664,0.12554513191972205,6.986715363042438,7.237805626881882,11.996724331337322,5.575077064600801,6.114359554514429,17.264513683716032,4.186627939194871,10.184486465608616,-6.937964969393004,13.431007961824228,-2.038726409556439,7.870517235386183,-10.32714721496313,5.413887255809236,0,0
G014.63-00.57,G014.63-0.57,274.81475291666663,-16.49605138888889,14.636659788569816,-0.5759736776586776,0.546,0.022000000000000002,0.24625857130780954,1.2146303246255443,-2.054599520474032,1.1907958273921941,19.126753940872092,5.039829066966293,0.4610227698155881,0.018598181900382538,0.4441020709885734,0.4812984347893385,6.412553140404959,0.07700216922974956,6.329187155536387,6.483191493995887,-0.015487949750354377,0.008983848389581424,-0.023679105634972736,-0.005711408855809889,6.429257838866019,0.07571620322062289,6.347284098189147,6.4987165046303925,1.1269982183578655,6.019658347707507,-3.166434573757048,8.872882121657966,-2.328966981607273,12.363897985121287,-14.874686995921522,9.853108974321053,-3.342600097691175,10.615542828908165,-13.016441546615553,8.214644111200776,0,0
G015.03-00.67,G015.03-0.68,275.10337958333326,-16.193143333333335,15.034454144972516,-0.6771653895354851,0.499,0.026000000000000002,0.6861529824179317,0.5225068911902067,-1.418947523996151,0.5356148729226836,21.94415622945696,3.004663353829218,0.5166448411445259,0.0273456515691691,0.4901405942390235,0.5448318973773617,6.255344915003446,0.10611955838205267,6.146718595399771,6.3589577121638765,-0.019689351051641574,0.00884161122236455,-0.02872457419858345,-0.011041351753854352,6.275801445364349,0.10353441982890743,6.169821330578854,6.376890170236669,1.6460785608852007,3.761983964016313,-2.8960403265446324,4.627927601487993,4.695605262697992,8.526738256186105,-4.3401919938574345,12.713284518514776,-3.5675033561101657,5.135417272900371,-9.208043639459753,1.0627909063409895,0,0
G016.58-00.05,G016.58-0.05,275.28785,-14.530154444444447,16.585151904401133,-0.05056506486036847,0.27899999999999997,0.023,-1.12409318701499,0.3394801666405256,-2.5890835873631017,0.3514088884693339,60.09123239264245,4.990981703708343,1.0062930389058933,0.08481732441443124,0.9311384476525999,1.1007730964814624,4.79586067043991,0.28575032427923075,4.4823793020323155,5.053879950590777,0.0008651687969818585,0.006860844000259526,-0.007324455266569038,0.006397232733950015,4.897258018044234,0.26223308853671057,4.611573189882289,5.1360393669557105,22.933970292086098,7.363211973675728,14.332087145268655,29.058511092620112,-8.127296720103075,8.66101397171937,-16.41174486696508,0.9102830764736609,3.951364757682672,5.963835007400448,-1.5963887375735588,10.331281277227337,0,0
G017.55-00.12,IRC-10414,275.8246183333333,-13.71309611111111,17.55098166476619,-0.12621787857867428,0.49700000000000005,0.038,-0.04403810136179363,1.0503981857005305,-1.9974316284979756,1.0515666069263703,43.90573641908939,10.088554872812136,0.5970688683088916,0.04687007655845765,0.5583109203855516,0.6520510735024669,6.279215179682985,0.15109849492665672,6.114380457944813,6.416577447798127,9.331381885106793e-05,0.008760506498855276,-0.009492457784968832,0.00802855521274172,6.307296158220721,0.14594881491288136,6.1495884340494555,6.441486063875218,20.13817046600531,10.49611692448947,9.801085616129317,30.793319465108258,6.396495945622512,12.402499726726596,-7.20624569014214,17.598753763311052,-0.3237493068063344,10.203872990206882,-10.831567449912995,9.57617853050077,0,0
