gname,alias,ra,dec,glong,glat,plx,e_plx,mux,mux_std,muy,muy_std,vlsr,vlsr_std,x,x_std,y,y_std,z,z_std,R,R_std,Upec,Upec_std,Vpec,Vpec_std,Wpec,Wpec_std,is_tooclose,is_outlier
G032.79+00.19,,282.62805416666663,-0.033133333333333334,32.796902748742106,0.19085880269231165,0.10300000000000001,0.031,-2.939458412617394,0.23963484286561035,-6.0703231003775455,0.2516678937949569,16.169866754158285,10.102754093747567,5.254635815802829,2.3622721842358323,0.02676588860422947,3.665977332576963,0.03322670385599018,0.012427347709002896,5.254704052630894,3.4402423628125223,13.82572825443255,11.347184544032146,-51.3497869342839,114.92452932953505,0.8621556478578736,13.742461245693987,0,1
G033.39+00.00,,283.061005,0.41510388888888894,33.39324682286976,0.009930293754734969,0.113,0.028999999999999998,-2.480486858411939,0.13016916401892123,-5.3620283820230945,0.13074946384446848,101.94914916497271,4.992350248316921,4.892348185455749,1.7928642337704301,0.7598229698989251,2.719718947274025,0.0028909005650966718,0.0009866735180663606,4.951831948277936,2.328024723763412,-51.943085775265146,31.559297137068487,5.045677515856809,49.37219499267887,-2.0347898429360196,7.273731276075086,0,1
G036.11+00.55,,283.8199695833333,3.084831111111111,36.11515249562877,0.552417516017583,0.24600000000000002,0.055999999999999994,-1.4122779654398119,0.2591154318316308,-3.761698591192039,0.2715090444295383,75.09619858652778,4.96313578227785,2.3917079993811083,0.7603601422489487,4.903297728165831,1.0421462355752453,0.0428774740414644,0.011856374161802054,5.463011296085322,0.5409842073414828,-4.5707883382344985,27.543706306106593,10.64740723004401,14.054633276427113,-0.27334953200208734,6.281666748618253,0,0
G037.47-00.10,,285.0297625,3.9980486111111113,37.478995245362846,-0.10479699963239833,0.08800000000000001,0.03,-2.630075083405254,0.0698202524377907,-6.186568329349107,0.15023676423121118,58.00811579804038,3.000644894292781,6.883619157970321,3.432637139352138,-0.7963379691839395,4.476887224371118,-0.02006522992361767,0.012790100399438814,6.9295286183938964,4.8055171552743134,-16.607894254497307,14.865812596905851,27.292648225867055,151.23475576802738,-18.48356771824608,14.252351669833338,0,1
G038.03-00.30,,285.4602816666666,4.4052500000000006,38.03751439318483,-0.3003079837677448,0.095,0.022000000000000002,-3.0104793530042935,0.05939607364556169,-6.198951048738014,0.10971327926338695,59.9834050698076,3.014086828503223,6.485802383612734,1.9687867573607032,-0.10884154138849692,2.5165187234321373,-0.05414196744503487,0.018129809807512155,6.486715581895698,2.472235499559719,-7.0655396370781895,12.242097948692779,22.203789433543974,80.17043936575857,-0.35903874831387483,4.7240182101856165,0,1
G040.62-00.13,,286.50678666666664,6.776705555555554,40.62252629485976,-0.1383352018401078,0.08,0.021,-2.6918686949896777,0.0890766714745167,-5.607112993473422,0.2519582720393359,30.97090313251567,2.9831525445357596,8.14262176223253,2.952323670566802,-1.3112143591510845,3.4417855794049674,-0.02970622412855427,0.012795162600786343,8.247519164130928,3.907083245311049,-17.79464828654175,9.821382035140402,28.678522181641796,115.42695635883152,-3.2385111067632737,10.184271234097253,0,1
G049.41+00.32,,290.2467075,14.780448055555556,49.41561779563076,0.32574685738368936,0.132,0.031,-3.148336495937638,0.16973101851239408,-4.4783264119900945,0.6611478383749868,-11.990461603258991,5.021545238368526,5.777025217065823,1.80388960468567,3.2325481296616267,1.5452787086592765,0.04643646847317705,0.012756489567438634,6.619923547080684,1.4110608222423267,-16.065862400854613,19.84599614666327,-63.397004196522005,37.17697752072712,32.00561249864971,15.745416886008647,0,1
G049.48-00.36,W51IRS2,290.9159333333333,14.518041666666667,49.48941604341323,-0.36896760360851205,0.195,0.071,-2.489856189494143,0.14075112517965335,-5.510188584988166,0.16000404753143907,56.01430259173564,2.987918953267284,3.894109613255454,2.877050350261412,4.854261602963138,2.4581320471676373,-0.029009114998993252,0.02555762414866091,6.345655411822735,2.4249761360027415,0.564185833448807,18.055741032137323,2.815323415853939,65.21992595808145,-2.257728391714397,8.752453965648733,0,0
G073.65+00.19,,304.09138333333334,35.60169277777778,73.65270776749108,0.19422771072774792,0.075,0.02,-2.306479113480317,0.1703438646940879,-4.199614658976904,0.2293973401238769,-76.06794460471389,9.97515154131646,12.803984901668247,4.568041411554861,4.425706142529712,1.3398947319516532,0.05043034974145483,0.015999946150992737,13.54728401954159,4.185720422955794,20.20620669884574,11.737880478794782,58.02528832950517,101.26431713181313,-19.87373168802305,16.958194007074788,0,1
G074.56+00.84,IRAS20143+3634,304.05567375,36.72608888888889,74.5695888585289,0.8457682350457756,0.36700000000000005,0.083,-2.989382547019467,0.8078166678136832,-4.36322362638058,0.9902985774804636,-0.8902458788141212,5.04541438609162,2.6197355306028665,0.7852552240307286,7.458241094535401,0.2167526211967028,0.04565536710515157,0.01201143417120484,7.90509592224281,0.20100933873947993,-3.0406677752501805,13.102589210714534,-8.985360076146065,7.865401717451939,8.152185548550774,12.384692465997835,0,0
