gname,alias,glong,glat,plx,e_plx,x,y,z,mux,e_mux,weight_mux,mux_pred,lnlike_mux,muy,e_muy,weight_muy,muy_pred,lnlike_muy,vlsr,e_vlsr,weight_vlsr,vlsr_pred,lnlike_vlsr,Upec,Vpec,Wpec,is_tooclose,is_outlier
G055.37+00.18,IRAS19312,55.37072374786133,0.18554369847933413,0.263,0.05,2.93028477002149,6.157674302264836,0.016232772188814415,-2.61,1.0,1.0429392161475015,-2.425584402545513,-0.015633179278808997,-6.73,1.0,1.0429392161475015,-5.375149953321131,-0.8437901858163117,36.0,7.0,8.602325267042627,40.17528604613909,-0.11779063221002578,25.023483550217104,-12.507696020319798,-8.371229977541944,0,0
G056.09+02.09,K3-35,56.09606157555446,2.093703472898855,0.26,0.04,3.051845328705417,6.130195617827092,0.1391296220211739,-3.34,0.1,0.303595481245999,-2.3856320056673477,-4.9409576424565635,-5.93,0.07,0.29507662773081456,-5.463117544458118,-1.2517439184343477,26.0,5.0,7.0710678118654755,39.382825827125174,-1.7910002711916857,17.629052439059343,-20.579961866585567,10.259774228760145,0,1
G058.77+00.64,G058.77+0.64,58.774782840801315,0.6441243423890506,0.299,0.04,2.7641685679199406,6.505630377574929,0.041250572647259044,-2.7,0.34,0.4712312121051032,-2.4351843559427016,-0.15790256428802804,-6.1,0.38,0.5008581188940086,-5.406029723905157,-0.9598918555218676,33.0,3.0,5.830951894845301,33.18185567233846,-0.00048634537590694707,15.559859003018873,-6.748444187637517,-1.6981636672961995,0,0
G059.47-00.18,G059.47-0.18,59.47786832029194,-0.18574369789614975,0.535,0.024,1.6037188925023513,7.235869618229341,-0.0008245805097162311,-1.83,1.22,1.3451324289423687,-1.9625882200395197,-0.004857913742534857,-6.6,1.21,1.336069328812093,-5.243609563521986,-0.515325286939724,26.0,3.0,5.830951894845301,23.209782104412568,-0.11448993977729938,14.60314160894084,-5.384604085146832,-6.993206066556527,0,0
G059.78+00.06,G059.78+0.06,59.78279539322432,0.06462548893528905,0.46299999999999997,0.02,1.8594427753636373,7.098391067191678,0.0075874878421994234,-1.5,0.53,0.7219145453871894,-2.1126969573137195,-0.3601553472117568,-5.12,0.51,0.7073617255984327,-5.267624555940012,-0.021777303253178188,23.0,5.0,7.0710678118654755,25.3779238552823,-0.05654521861520641,-0.4570775812284519,-6.086899219370935,-4.671457825240513,0,0
G059.83+00.67,G059.83+0.67,59.83284558256524,0.6720377042899001,0.242,0.013999999999999999,3.5487238414705082,6.11864048504196,0.05292577247370103,-2.91,0.26,0.3655425124258109,-2.673770214048194,-0.20881588457091213,-6.12,0.26,0.3655425124258109,-5.551632127978416,-1.2087966862673845,34.0,3.0,5.830951894845301,32.756339656401124,-0.02274545662118344,16.334768808971052,-3.7295944580780263,-1.4646952665219857,0,0
G060.57-00.18,G060.57-0.18,60.575485462035,-0.1866045916230899,0.121,0.015,6.989736037696059,4.238927545233354,-0.022054997567310428,-3.26,0.15,0.19943605242622106,-2.8569265663426684,-2.0423539786178178,-5.66,0.15,0.19943605242622106,-5.343769284814959,-1.2571027204974499,4.0,5.0,7.0710678118654755,-1.8128093862474246,-0.3378875296084616,17.386089110105225,8.9876035682762,7.193987208750953,0,0
G069.54-00.97,ON1,69.54015475880628,-0.9755753368750332,0.406,0.013000000000000001,2.302638928338087,7.322310684001162,-0.036462226868013106,-3.19,0.4,0.5866260326506699,-2.649609710951377,-0.42428962570436457,-5.22,0.4,0.5866260326506699,-5.34107472193721,-0.0212987591018087,12.0,5.0,7.0710678118654755,15.45232477438796,-0.11918546347852883,6.516729869078749,-8.447512117044539,6.103082874457962,0,0
G070.18+01.74,G070.18+1.74,70.18112987671326,1.7402339351279177,0.156,0.016,5.906011236297213,6.052727640800332,0.1958705639484716,-2.82,0.16,0.23195108778516324,-2.8831842351933035,-0.03710177122377348,-5.17,0.19,0.2535770240473701,-5.1029064162958795,-0.03500355728018478,-23.0,5.0,7.0710678118654755,-9.130194000072242,-1.92371518475632,10.807802906491249,-17.232509154075302,-3.071980449112949,0,0
G071.31+00.82,IRAS20056+3350,71.31267658176284,0.8288975030782504,0.213,0.027999999999999997,4.30295052625803,6.7259058980046875,0.07104154998643737,-2.62,0.7,0.7374991545254598,-2.9513213361493453,-0.1009126843817332,-5.65,0.6,0.6433544924268175,-5.266954886916165,-0.17724303598683816,9.0,5.0,7.0710678118654755,4.852002970101818,-0.17205879360044138,6.403754767518872,-0.07072974301709678,-10.403342701232212,0,0
G071.52-00.38,G071.52-0.38,71.52200000846027,-0.3852512949367999,0.27699999999999997,0.026000000000000002,3.36562323214727,7.056694609897096,-0.01847257173077048,-2.48,0.29,0.4152625846958693,-2.9263094061555264,-0.5775591632146073,-4.97,0.3,0.4223067774122196,-5.296813292134124,-0.29944242101584384,11.0,3.0,5.830951894845301,10.415598214910117,-0.005022433035532961,-4.287172375291264,-5.4932847050109785,-3.231226714141034,0,0
G074.03-01.71,G074.04-1.71,74.03418534001557,-1.7140695758068842,0.629,0.017,1.5255977759930996,7.744923523372557,-0.04194025753451592,-3.79,1.3,1.4599427308062674,-2.3886858767250425,-0.460648183011925,-4.88,1.5,1.6405586783879633,-5.296549727665681,-0.03223444350645649,5.0,5.0,7.0710678118654755,9.152933265280755,-0.1724685470587547,7.625657683632643,-9.10883884064495,10.54048043297683,0,0
G075.29+01.32,G075.30+1.32,75.29661759400169,1.3238331091670008,0.10800000000000001,0.01,8.805141062560978,5.870667523633194,0.21587449410209777,-2.37,0.11,0.15974173124839613,-2.5645438046042854,-0.7415971298893012,-4.48,0.17,0.20571198482887385,-4.073352871286867,-1.9538275791215987,-58.0,5.0,7.0710678118654755,-56.89626025510078,-0.012182414244702003,12.319275409208762,1.0531427746544466,-16.790527551961585,0,0
G075.76+00.33,G075.76+0.34,75.76094109745675,0.3398843021248017,0.285,0.022000000000000002,3.3613194293188906,7.328363818624887,0.02614461997989552,-3.08,0.6,0.6726837724534896,-2.97129452220021,-0.013057227190221508,-4.56,0.6,0.6726837724534896,-5.133089774774767,-0.3629053925958966,-9.0,9.0,10.295630140987,2.931002398042522,-0.6714566897268699,-0.005212861968192293,-17.973404476204053,6.76895591592496,0,0
G075.78+00.34,ON2N,75.78202617063077,0.34272075498874843,0.261,0.03,3.620714990812129,7.263955274465587,0.027915166855430152,-2.79,0.55,0.6182546327644569,-2.9960323902262074,-0.055527260483584126,-4.66,0.55,0.6182546327644569,-5.1053110522956064,-0.2593953544219041,1.0,5.0,7.0710678118654755,1.1963893292637726,-0.00038568768648674485,-3.873067643299855,-7.005387745413231,1.4984349658333684,0,0
G076.38-00.61,G076.38-0.62,76.38087891296179,-0.6177468789150884,0.77,0.053,1.2503763271967199,7.878432443285169,-0.008282573409257792,-3.73,3.0,3.1099901423642007,-2.1489981823962183,-0.1292161264298518,-3.84,3.0,3.1099901423642007,-5.302400193841929,-0.11055654327212247,-2.0,5.0,7.0710678118654755,6.676556159434811,-0.7528262678782613,2.1229657747423905,-13.364539354121804,13.126606311824393,0,0
G078.88+00.70,AFGL2591,78.88664662758207,0.7089349067223036,0.3,0.024,3.229743773496512,7.54690043331133,0.04642773649411076,-1.2,0.72,0.7880809074554352,-2.993851179616984,-2.5906050817892052,-4.8,0.66,0.7336698962720103,-4.985118815025134,-0.03183242528480099,-6.0,7.0,8.602325267042627,-1.4838681649814311,-0.13780707264370395,-13.026127845634976,-13.068659136408426,-21.019708247883592,0,0
G079.73+00.99,IRAS20290+4052,79.7357033468796,0.9904481658389028,0.737,0.062,1.3165559553021602,7.942934127817653,0.02877571992198319,-2.84,0.79,1.115956726514423,-2.241490282858924,-0.14381947776178794,-4.14,1.06,1.3209312682546306,-5.164600989027189,-0.300828587512041,-3.0,5.0,7.0710678118654755,4.1959097117142505,-0.5178111657914346,1.3177703009562038,-12.256294101689607,6.774991312463095,0,0
G079.87+01.17,G079.88+1.18,79.8768617101513,1.176948051856514,0.62,0.027000000000000003,1.58147752124432,7.8989754205196885,0.038664088706816015,-3.23,1.3,1.456324162372404,-2.464906258700239,-0.13800130483215003,-5.19,1.3,1.456324162372404,-5.118980574287967,-0.0011890721473455084,-5.0,10.0,11.180339887498949,3.903997371461053,-0.3171246767639413,8.492625717349032,-13.89703423838597,4.2051128807737586,0,0
G080.79-01.92,NMLCyg,80.798358751203,-1.9209984018541382,0.62,0.047,1.5733821945373525,7.926521361728632,-0.047782473975063286,-1.55,0.57,0.8731076113715442,-2.591247091363911,-0.711118633078906,-4.59,0.57,0.8731076113715442,-5.037280446476603,-0.13121826206969037,-3.0,3.0,5.830951894845301,3.1010121758088145,-0.5473874936671677,-2.9024701962390953,-11.483475331057177,-3.821362448530984,0,0
G080.86+00.38,DR20,80.86148060638195,0.3832986489012765,0.687,0.038,1.4284069812521982,7.951576332265343,0.015348150811391011,-3.29,0.73,1.0316822861736263,-2.3952917220138747,-0.37604599503325836,-4.83,0.77,1.060362362404683,-5.0857653243146315,-0.029090067203769852,-3.0,5.0,7.0710678118654755,3.235284512305201,-0.38878772949393103,6.857489252317732,-11.219636780730779,5.906999479577572,0,0
G081.75+00.59,DR21A,81.75231069833808,0.5907472014271133,0.6659999999999999,0.035,1.4777721534739785,7.967145168798779,0.021084729747110856,-2.84,0.45,0.8374897471450227,-2.4498361798021104,-0.10851880338313187,-3.8,0.47,0.8484038404987533,-5.032205653578147,-1.054705345028872,-3.0,3.0,5.830951894845301,2.4200946621611314,-0.4320209727468764,-0.5838979508722365,-10.687465111417481,7.444753228527577,0,0
G081.87+00.78,W75N,81.87126092276698,0.7806425959270948,0.772,0.042,1.2746987285975264,7.99928071752667,0.023220667432919066,-1.97,0.5,0.9596116694298891,-2.249027123858813,-0.042273850594902025,-4.16,0.51,0.9648598634548018,-5.06355208520761,-0.4384781004230064,7.0,3.0,5.830951894845301,2.6083477843527163,-0.2836266056352897,-1.0526094330976254,-0.7117620333991965,2.059595434971519,0,0
G090.21+02.32,G090.21+2.32,90.21041884652507,2.3243263294043786,1.483,0.038,0.6728624408865153,8.183814494293236,0.03301086536185611,-0.67,1.56,2.210591373073825,-0.9613657686407255,-0.008686205836489313,-0.9,1.67,2.289544543945022,-4.587389525054657,-1.296910018000002,-3.0,5.0,7.0710678118654755,-1.004496333291293,-0.03982034883847894,-4.7717569488405776,-8.069709688570782,7.018472638120887,0,0
G090.92+01.48,G090.92+1.48,90.92149156847276,1.4866391508876282,0.171,0.031,5.504484967008347,8.269800929925703,0.1494541933768493,-2.96,0.2,0.2769154744083495,-2.9270848510206884,-0.007064268600601375,-2.61,0.28,0.3392376452677404,-3.5265274137374294,-3.649663659371719,-70.0,5.0,7.0710678118654755,-45.76685178540435,-5.872454723905603,4.4690049325700905,-34.919798509745505,16.248070474849165,0,1
G092.67+03.07,G092.69+3.08,92.67110261250687,3.0711369069780137,0.613,0.02,1.623744116664944,8.257056147073579,0.09312510231599243,-0.69,1.42,1.560838980012815,-2.6672119782407413,-0.8023433639657539,-2.25,1.42,1.560838980012815,-4.194289979164292,-0.7758466245973715,-5.0,10.0,11.180339887498949,-7.577364250031298,-0.02657122590935758,-16.951066651176802,-7.531876529901383,-0.8765429565448652,0,0
G094.60-01.79,AFGL2789,94.60251907932413,-1.7961221860465215,0.221,0.013000000000000001,4.477330300571358,8.541891264053275,-0.134265380509655,-3.49,0.23,0.32861029763709493,-3.0944540388345696,-0.7244385882506881,-2.65,0.23,0.32861029763709493,-3.326226601918093,-2.11734764177234,-43.0,3.0,5.830951894845301,-39.336006983068465,-0.1974241886488684,3.4450183057526,-9.341655776452429,16.490432052217955,0,0
G095.29-00.93,G095.29-0.93,95.29640928036793,-0.9369260916592836,0.20600000000000002,0.015,4.782819029632334,8.62480020315923,-0.07185386331177884,-2.74,0.3,0.3717603784241434,-3.0313019055952672,-0.3069943993596362,-2.85,0.37,0.4302392113302346,-3.1929659454201724,-0.3177254658794807,-38.0,5.0,7.0710678118654755,-44.072183061317,-0.3687140713014507,-7.3643362322121195,-5.6605277722556755,1.3855944563736442,0,0
G097.53+03.18,G097.53+3.18,97.53059757689884,3.183713765506176,0.133,0.017,7.213889786987439,9.13474000014876,0.4122174916980612,-2.94,0.29,0.32410674416885593,-2.544534178746879,-0.7444092788163493,-2.48,0.29,0.32410674416885593,-2.4841061426494355,-8.025312155292497e-05,-73.0,5.0,7.0710678118654755,-75.45613564574049,-0.060326023102770444,9.97902003551448,3.490107984913521,9.521596951873217,0,0
G100.37-03.57,G100.37-3.57,100.37795140467924,-3.57843805063198,0.289,0.016,3.3764294156568133,8.799849146166645,-0.2080812903987934,-3.66,0.6,0.6738339815380638,-3.128542976614774,-0.31102871667108967,-3.02,0.6,0.6738339815380638,-2.919023804407081,-0.011227994598141049,-37.0,10.0,11.180339887498949,-33.91936577199043,-0.037961228987136525,12.851421374776796,-3.205019969986012,3.656830739422405,0,0
G105.41+09.87,G105.42+9.88,105.4153407995665,9.87819014043937,1.129,0.063,0.836015298535498,8.411783786148735,0.15690030709572278,-0.21,1.2,1.6957701056261714,-1.4348656485725986,-0.26086328833502603,-5.49,1.2,1.6957701056261714,-2.6570658942547265,-1.395433035789216,-10.0,5.0,7.0710678118654755,-8.81331157325623,-0.014082294221676023,7.806836421779617,-2.6824123405047833,-12.27075626339861,0,0
G107.29+05.63,IRAS22198+6336,107.29814849705512,5.639738909923124,1.288,0.107,0.7277699236537913,8.407963866348682,0.08113570726137725,-2.47,1.4,1.9637129007353964,-1.0416535411251164,-0.2645337830146528,0.26,1.4,1.9637129007353964,-2.662733484994001,-1.10762423143088,-11.0,5.0,7.0710678118654755,-8.51561575264669,-0.0617216508849727,4.4887735300671885,-8.884280534877092,11.424202601892373,0,0
G108.18+05.51,G108.18+5.51,108.18440412713686,5.5187141741030175,1.092,0.018000000000000002,0.8654978845536835,8.465606972944355,0.09394522639750537,0.26,1.15,1.6280505943767096,-1.5225306200373543,-0.5993882259165126,-2.26,1.2,1.6637453945391878,-2.5295704706053863,-0.013126257068515904,-11.0,3.0,5.830951894845301,-10.468954366295065,-0.004147198015839345,-2.0616494103073117,-8.139533716687907,-3.0644220811017195,0,0
G108.20+00.58,G108.20+0.58,108.2075792542506,0.5885686601049679,0.22699999999999998,0.037000000000000005,3.9830378634248325,9.491474446479994,0.05022836480006972,-2.25,0.5,0.5597061707254098,-2.801727408882026,-0.48584633766637525,-1.0,0.5,0.5597061707254098,-1.8333716076618372,-1.1084783492449468,-49.0,10.0,11.180339887498949,-50.72273520657667,-0.011871266367915079,-9.649249361073934,-15.074061570873852,9.858202188314424,0,0
G108.42+00.89,IRAS22480+6002,108.42546195100171,0.8938797786704659,0.4,0.05,2.30173207449476,8.948158559522437,0.044351140611253434,-2.58,0.6,0.7409183444294392,-2.876023199157962,-0.07981431756341698,-1.91,0.5,0.6625405595977208,-2.1704525991010595,-0.07726849535599896,-51.0,5.0,7.0710678118654755,-28.857921311445658,-4.902716486501323,12.76914729274961,-25.98081364219516,0.7919056377947626,0,1
G108.47-02.81,G108.48-2.80,108.47140082934065,-2.81828263849846,0.309,0.01,3.0594400830119275,9.203437393648366,-0.15198844030755457,-3.13,0.49,0.5888687764624104,-2.891070239810926,-0.08231395024882526,-2.79,0.46,0.5641510754153858,-2.040873950714153,-0.8816352816865387,-54.0,5.0,7.0710678118654755,-38.88970159368462,-2.283211179278971,20.16441029959761,-12.604860756872457,-8.238588239005669,0,0
G109.87+02.11,G109.87+2.11,109.87114054361916,2.1142331144652298,1.228,0.024,0.764736238107715,8.457738369126798,0.03592135071830819,-1.03,1.3,1.8358058719513626,-1.1310685809198717,-0.0015154751899984391,-2.62,1.33,1.8571707513018567,-2.6281160167113526,-9.548874794999498e-06,-7.0,5.0,7.0710678118654755,-10.012428949547381,-0.09074728176071137,2.822039818937666,-2.4106319050897302,-0.026343348381985262,0,0
G111.25-00.76,G111.25-0.77,111.2556473204034,-0.7697600325004578,0.28,0.015,3.309292786688422,9.468679934329577,-0.040683421009057114,-2.69,0.28,0.40818846110085644,-2.745260174106824,-0.00916374625002289,-1.75,0.33,0.44397952630260484,-1.615615216943588,-0.04580831387454351,-40.0,3.0,5.830951894845301,-44.967610368983976,-0.3628993055593694,1.1902531476979508,-1.2667506507601445,-2.5105280810339554,0,0
G115.05-00.04,PZCas,115.05817049311926,-0.04780508349368345,0.35600000000000004,0.04,2.4834049777012814,9.34246470741371,0.004510586704057346,-3.7,0.78,0.8697282306041215,-2.573163954360591,-0.8393137382957175,-2.0,0.81,0.8967313951846316,-1.3300764971352983,-0.27905877479323654,-36.0,5.0,7.0710678118654755,-36.87204309665406,-0.007604591624220028,16.444712726307436,6.206789635820143,-4.6446548700292585,0,0
G121.29+00.65,L1287,121.29772769898064,0.6586746380665055,1.077,0.039,0.7912645288820461,8.66240912689945,0.01669218935278663,-0.86,1.19,1.6472012532729305,-0.795781610138671,-0.0007599683415131469,-2.29,1.23,1.6763269277751023,-1.8259750547986733,-0.03831203473807752,-23.0,5.0,7.0710678118654755,-14.805048357627028,-0.6715723242083147,9.609701837936562,-11.318330575176391,-2.116159064767068,0,0
G122.01-07.08,IRAS00420+5530,122.01613080261144,-7.080364464508809,0.46,0.02,1.8223836311042951,9.320980640730243,-0.2602832478483655,-3.7,0.5,0.6979828623245308,-1.9592394510073166,-3.1099868791792695,-1.25,0.5,0.6979828623245308,-1.2988416753848648,-0.0024482828541586344,-50.0,5.0,7.0710678118654755,-31.403527736355645,-3.4582878065249374,30.00099496848301,-6.185314055280856,3.2197432970132978,0,0
G123.06-06.30,NGC281,123.06687111330831,-6.307458387127732,0.355,0.03,2.3138336071065075,9.687999428357882,-0.2981721144139159,-2.79,0.62,0.7270344124883882,-1.9534081865735697,-0.6620446644467247,-2.14,0.7,0.7963535878881539,-0.9923694168208477,-1.038394427067666,-30.0,5.0,7.0710678118654755,-39.57444805487159,-0.9167005555543434,6.2723533789230785,8.370811993788664,-16.11571632936608,0,0
G123.06-06.30,NGC281W,123.065712860949,-6.309503596002619,0.42100000000000004,0.022000000000000002,1.9679036816863409,9.462692866441987,-0.2528405911201258,-2.69,0.31,0.5435322096940636,-1.9181933752687454,-1.0081761919678325,-1.77,0.29,0.5323788716458528,-1.1168773739368276,-0.7525196415445289,-29.0,3.0,5.830951894845301,-34.3045521926958,-0.4137981465446153,7.394039093842631,4.2555740202393215,-7.887761824142396,0,0
G133.94+01.06,W3OH,133.94727176505737,1.0643603638741193,0.512,0.01,1.4048887043135203,9.535531719790342,0.04299900924062214,-1.2,0.32,0.6280748996266425,-0.841015606979138,-0.16334214892561225,-0.15,0.32,0.6280748996266425,-0.5349986736345821,-0.18787353009937705,-47.0,3.0,5.830951894845301,-30.060197445781007,-4.219954567293005,20.54861080801677,-11.890949736765096,1.7969860236492554,0,1
G134.62-02.19,SPer,134.62067979354038,-2.1949947866937314,0.413,0.017,1.7163748481337309,9.875206951034862,-0.08539412389782493,-0.49,0.5,0.664108893238068,-0.9379595275562332,-0.22749348731528413,-1.19,0.48,0.6491845824400727,-0.5439404620661564,-0.49519778669810804,-39.0,5.0,7.0710678118654755,-35.560943878435104,-0.11827107007272983,3.108548138301713,-13.088257013325405,-5.025608693521471,0,0
G135.27+02.79,G135.27+2.79,135.27736804841592,2.7977111744013468,0.16699999999999998,0.011000000000000001,4.172654865856577,12.394463910524006,0.29894961135088066,-1.22,0.3,0.3486580778141382,-0.7226918818858168,-1.0172358064190676,0.46,0.36,0.40145043931355917,0.1567402691925997,-0.28532223650028654,-72.0,3.0,5.830951894845301,-68.41586229187874,-0.18891239868789306,14.905515466529415,8.045265271695941,1.7089247232608686,0,0
G160.14+03.15,G160.14+3.16,160.1459561384659,3.1565872797446364,0.244,0.006,1.3880798797503575,12.025472742590345,0.23384662656918254,0.87,0.35,0.4346187523370405,0.22288365372915714,-1.108454379178324,-1.32,0.29,0.3879348655161144,-0.8419494567838262,-0.7592765893180373,-18.0,5.0,7.0710678118654755,-31.201305055574732,-1.7427445517034295,-11.614789012778836,-16.615322002706705,4.9892560925029406,0,0
G168.06+00.82,G168.06+0.82,168.06255332305662,0.821792774472923,0.187,0.022000000000000002,1.0769594833792537,13.275406424773664,0.08392755692521353,0.44,0.29,0.3537347486893265,0.24272500008565862,-0.15551012107547962,-0.78,0.35,0.40438629110084945,-0.8906062763459288,-0.03740560633735746,-25.0,5.0,7.0710678118654755,-23.819089089974696,-0.013945505774167912,5.608460027874247,-5.701702727487287,5.5335013419965655,0,0
G170.65-00.24,IRAS05168+3634,170.65992509395934,-0.2471586354095883,0.532,0.075,0.2938142178818524,9.967739884507592,-0.0009571391817169966,0.23,1.2,1.3339534122433216,0.4265777374833746,-0.010858187685150024,-3.14,0.6,0.8363203369735792,-2.2622984952230807,-0.5507041822954316,-19.0,5.0,7.0710678118654755,-11.4071541674698,-0.5765130783657122,11.277748557295256,-11.167546138546186,-5.661481306082759,0,0
G173.48+02.44,G173.48+2.44,173.48170012167827,2.446150239406822,0.594,0.013999999999999999,0.19071402140118004,9.850555041424403,0.07852778316638115,0.62,0.63,0.8889877045383243,0.3545895239473028,-0.04456712486342154,-2.34,0.63,0.8889877045383243,-2.4629946591063234,-0.00957086084597148,-13.0,5.0,7.0710678118654755,-9.005184813831072,-0.15958548371645886,8.471916179900674,-5.662712438872036,2.137900655487682,0,0
G174.20-00.07,AFGL5142,174.20078576569145,-0.0705774365495289,0.467,0.02,0.21557779690033715,10.303972405605062,0.0044404379924725,0.32,0.56,0.7469933995855981,0.3619901603014367,-0.001579907063318154,-0.22,0.68,0.840713470228977,-2.0033884187662196,-2.2499137849681654,-2.0,10.0,11.180339887498949,-9.400132053164812,-0.219047817617109,-1.7273210520295357,10.865636317916596,9.554966889593585,0,0
G176.51+00.20,G176.52+0.20,176.5155330804469,0.2008047303915956,1.038,0.021,0.05850414122808124,9.14217789671479,0.009622609077791394,1.84,1.0,1.483445340579708,0.4883560299120633,-0.4150988491179302,-5.86,1.0,1.483445340579708,-4.080841400040735,-0.7192108576509875,-17.0,5.0,7.0710678118654755,-5.84934086187869,-1.2433719921456825,15.011082193485546,-15.73775055233108,0.8134262725190791,0,0
G183.72-03.66,G183.72-3.66,183.72001748339744,-3.664334779789013,0.629,0.012,-0.10284639359242191,9.76351219558742,-0.09488810081149278,0.38,1.3,1.4597219719255359,0.36265348252715346,-7.060806499860231e-05,-1.32,1.3,1.4597219719255359,-2.4587155924310706,-0.30427078086659026,3.0,5.0,7.0710678118654755,-1.691111877728345,-0.2200653064936395,-0.934502277563238,1.9485525110648323,4.333766953098454,0,0
G188.94+00.88,S252,188.94613651904683,0.8859910867416382,0.47600000000000003,0.006,-0.32655573654822767,10.255715944031502,0.03941809823271006,-0.32,0.49,0.7016582428833587,0.06511796787577484,-0.15062820609476854,-1.94,0.49,0.7016582428833587,-1.8445491310343614,-0.009252913755161903,8.0,5.0,7.0710678118654755,3.466296143818687,-0.2055447065555331,-0.2621678256845684,-4.5313353589391445,-3.74030426366774,0,0
G192.16-03.81,G192.16-3.84,192.160922685052,-3.8166167234548873,0.66,0.04,-0.31614827962647984,9.64859639089636,-0.09359239367650082,0.7,0.78,1.0488545850418038,0.1521721671646622,-0.13640416411109252,-1.8,0.86,1.1096377519547604,-2.2265490065086455,-0.07388315390298793,5.0,5.0,7.0710678118654755,3.6496115862347303,-0.01823548868031481,2.6558678933785163,-4.5947023653059205,4.801804446409678,0,0
G192.60-00.04,S255,192.6002643996537,-0.0480346259467824,0.601,0.039,-0.3599677442921222,9.791731989168321,0.005237722047612221,-0.18,0.6,0.8766834103459933,-0.030335150399241617,-0.014572164148993821,-0.43,0.6,0.8766834103459933,-2.0950255215779543,-1.803541820173138,7.0,5.0,7.0710678118654755,4.594074572863143,-0.05788477160943668,-0.1260908204908991,6.365390811673308,5.224014026747803,0,0
G196.45-01.67,S269,196.45392144831814,-1.6772835839025606,0.242,0.011000000000000001,-1.1651135210915238,12.12651797832573,-0.11237689811057937,0.2,0.27,0.3722759162529499,0.014578219710960294,-0.12403995929370619,-0.73,0.27,0.3722759162529499,-0.7929410378659878,-0.014292490815696685,19.0,5.0,7.0710678118654755,18.626333435755182,-0.001396267012345267,4.072410602012157,-5.6936028705567585,3.7530497557459,0,0
G209.00-19.38,Orion,209.0071038179257,-19.385407367876446,2.421,0.019,-0.18889464819735813,8.522172972352786,-0.13130009535458756,3.13,3.06,3.98569860852085,1.0281331801512388,-0.1390501568825347,-1.1,3.71,4.504030794517844,-4.170847835258686,-0.2324255654376692,3.0,5.0,7.0710678118654755,0.9058439758859396,-0.043854894533332085,-0.8262394646821923,-3.796900480803061,5.336383956336771,0,0
G211.59+01.05,G211.60+1.06,211.5928799268676,1.0558432850287698,0.239,0.01,-2.1839873841457016,11.732297417896813,0.08446727212091878,-0.79,0.62,0.6696199753791211,-0.500909059240137,-0.09319275870634841,0.05,0.66,0.7068174526896848,-0.030233487669918374,-0.006442683800326693,45.0,5.0,7.0710678118654755,36.43886577388555,-0.732930192375482,-5.090365744024245,-4.3216318067359225,-4.197754809457885,0,0
G213.70-12.59,G213.70-12.6,213.70489510697948,-12.596933374924088,1.148,0.03,-0.47106544945712586,8.887741949393595,-0.18373072701160686,-1.3,1.2,1.7059192983087799,-0.19511993646058523,-0.20974099038558233,2.2,1.2,1.7059192983087799,-1.031237396426441,-1.7938691981937656,11.0,3.0,5.830951894845301,7.064552714965439,-0.22776096078361616,-6.347592922020085,4.854654647555293,0.9583999236861837,0,0
G217.79+01.05,V838Mon,217.79735918637314,1.0521676307724253,0.163,0.016,-3.689547697841962,12.938250740663431,0.11876627025390045,-0.54,0.23,0.2891131866798314,-0.5673856711650628,-0.004486224276364433,0.08,0.17,0.24410332794160555,0.3782506308680128,-0.7464235714291202,49.0,5.0,7.0710678118654755,54.813991678328534,-0.3380249923567344,12.705418319140987,-10.162123144748618,-3.3189427825034485,0,0
G229.57+00.15,G229.57+0.15,229.57103107365108,0.1511496337363216,0.218,0.012,-3.47087334657332,11.138323932209314,0.019039915887977335,-1.33,0.7,0.7372306112130614,-1.1366484822734515,-0.034392081076863854,0.77,0.7,0.7372306112130614,1.3082428507921964,-0.2665138757860686,47.0,10.0,11.180339887498949,52.22615020205676,-0.10925058373783153,13.228292013875249,-9.192007597628503,-9.196092776997897,0,0
G232.62+00.99,G232.62+1.00,232.6204764855296,0.9956623329523018,0.596,0.035,-1.3240083514519891,9.192869758724589,0.035005723795879996,-2.17,0.38,0.73824645601998,-2.168446938628957,-2.212811899413653e-06,2.09,0.6,0.8721283333466814,1.6384820543107672,-0.1340168003043346,21.0,3.0,5.830951894845301,20.00369614976336,-0.01459737297053459,1.539175931800917,-3.4261230545714056,1.7289491237166432,0,0
G236.81+01.98,G236.81+1.98,236.8158559066961,1.9834377864193748,0.326,0.026000000000000002,-2.533871424172286,9.838396503706413,0.11113358984635652,-2.49,0.43,0.5532818247855353,-1.9745835844072868,-0.43390403538138295,2.67,0.41,0.5378854688853492,2.0324898953695905,-0.7023676917085663,43.0,5.0,7.0710678118654755,36.760958406937554,-0.38925639999963174,-8.075338062823475,-0.6349987413509268,-1.622829804684763,0,0
G239.35-05.06,VYCMa,239.3525543239775,-5.065400957531599,0.855,0.057,-0.9935209891857882,8.770119936062907,-0.09654829477380547,-2.8,0.58,1.0789136636892374,-2.4574222717901013,-0.05040978765907176,2.6,0.58,1.0789136636892374,2.5899841679739883,-4.308942342512409e-05,20.0,3.0,5.830951894845301,12.581575681908777,-0.8093091082830474,-0.6894159693726644,-10.205314537326077,-2.286516626911228,0,0
